bus,nodes,kV_LN,x,y,native_service,AIDC_candidate,MESS_original_interface_candidate,MESS_phase_adapted_candidate,exclusion
l2916606,[3],7.199557856794634,1679248.0383574,12272884.6708858,False,False,False,False,
l2822864,[3],7.199557856794634,1679085.97192524,12272763.3883257,False,False,False,False,
m1142851,"[1, 2, 3]",7.199557856794634,1686060.60796374,12275612.6396563,False,True,True,True,
196-31070,"[1, 2, 3]",7.199557856794634,1686023.26473171,12275638.5591444,False,True,True,True,
m1209822,[3],7.199557856794634,1691955.00592123,12280203.1169726,False,False,False,False,
m1209823,[3],7.199557856794634,1691905.82524918,12280383.4843328,False,False,False,False,
m1069550,[2],7.199557856794634,1674558.24123303,12285946.458546,False,False,False,False,
m1069551,[2],7.199557856794634,1674544.69166502,12285947.740594,False,False,False,False,
l3141397,[2],7.199557856794634,1667974.5479149,12289462.7311892,False,False,False,False,
l3649299,[1],7.199557856794634,1668007.93441093,12284479.5580646,False,False,False,False,
m3772794,[1],7.199557856794634,1668007.97537093,12284492.2843366,False,False,False,False,
p895106,[2],7.199557856794634,1682004.97813596,12277941.1091625,False,False,False,False,
l3048887,[2],7.199557856794634,1681875.42165584,12277965.1199145,False,False,False,False,
m1047824,[2],7.199557856794634,1668886.44858775,12292760.0603443,False,False,False,False,
m1047834,[2],7.199557856794634,1668736.78074761,12294111.8796096,False,False,False,False,
m1069350,"[1, 2, 3]",7.199557856794634,1674365.26228885,12273394.8809343,False,True,True,True,
n1144668,"[1, 2, 3]",7.199557856794634,1674373.72462486,12273307.5337342,False,True,True,True,
l2879072,[2],7.199557856794634,1672205.94119884,12275412.6401681,False,False,False,False,
m1047441,[2],7.199557856794634,1671455.18126214,12275454.0712082,False,False,False,False,
m1108274,[2],7.199557856794634,1679829.38773394,12266599.1786559,False,False,False,False,
m1108269,[2],7.199557856794634,1679869.18037397,12266402.0791358,False,False,False,False,
l3235244,[1],7.199557856794634,1674866.87892932,12274704.2615435,False,False,False,False,
m1069398,[1],7.199557856794634,1675068.9182255,12274662.2980234,False,False,False,False,
n1147862,[1],7.199557856794634,1663131.45389439,12284408.4187365,False,False,False,False,
l2685805,[1],7.199557856794634,1663421.52442266,12284365.7220325,False,False,False,False,
m1069247,[1],7.199557856794634,1674825.80424128,12272219.0381172,False,False,False,False,
m1069248,[1],7.199557856794634,1675228.67451365,12272219.7303412,False,False,False,False,
l2786273,[2],7.199557856794634,1680133.60994222,12266654.319008,False,False,False,False,
m1108278,[2],7.199557856794634,1680482.17544655,12266717.868448,False,False,False,False,
l3254238,"[1, 2, 3]",7.199557856794634,1669897.25946869,12262766.2196764,False,True,True,True,
m1047303,"[1, 2, 3]",7.199557856794634,1669665.00807647,12262537.7611802,False,True,True,True,
m1047633,[3],7.199557856794634,1669556.47226837,12284060.7420642,False,False,False,False,
l2897554,[3],7.199557856794634,1669859.82202865,12284332.0078564,False,False,False,False,
m1069627,[2],7.199557856794634,1673453.001168,12288390.3697162,False,False,False,False,
l2897791,[2],7.199557856794634,1673685.78094422,12288009.2983559,False,False,False,False,
m1089097,[2],7.199557856794634,1678669.76917286,12266422.0880958,False,False,False,False,
m1108270,[2],7.199557856794634,1678940.67861311,12266453.4020158,False,False,False,False,
n1142101,[1],7.199557856794634,1681060.98530308,12281091.9243974,False,False,False,False,
l2936214,[1],7.199557856794634,1680942.32827897,12281116.7092935,False,False,False,False,
l3066810,[3],7.199557856794634,1673918.31905643,12277713.1708583,False,False,False,False,
l2897769,[3],7.199557856794634,1673493.65806404,12277690.0284583,False,False,False,False,
m1209758,[2],7.199557856794634,1692909.61968212,12273837.3595267,False,False,False,False,
m1209753,[2],7.199557856794634,1692894.66928211,12273440.4407423,False,False,False,False,
m1047528,"[1, 2, 3]",7.199557856794634,1670267.38222103,12282578.9853908,False,True,True,True,
l2858166,"[1, 2, 3]",7.199557856794634,1670253.61966102,12282586.8619988,False,True,True,True,
m1142843,"[1, 2, 3]",7.199557856794634,1686425.40182008,12275361.6900241,False,True,True,True,
l3081380,"[1, 2, 3]",7.199557856794634,1686081.98089176,12275244.626344,False,True,True,True,
l2804272,[2],7.199557856794634,1674436.47124891,12285662.4705777,False,False,False,False,
l2841641,[2],7.199557856794634,1674662.30830512,12285532.2218736,False,False,False,False,
m1069393,[2],7.199557856794634,1673027.3817116,12274633.0198154,False,False,False,False,
m1069408,[2],7.199557856794634,1672850.93831944,12274779.0094476,False,False,False,False,
n1142104,"[1, 2, 3]",7.199557856794634,1680818.96904686,12281860.2029261,False,True,True,True,
m1108500,"[1, 2, 3]",7.199557856794634,1680795.95771884,12282007.6384463,False,True,True,True,
l3216348,[1],7.199557856794634,1671313.50881401,12272422.7813494,False,False,False,False,
l2841627,[1],7.199557856794634,1670741.13377347,12272190.3661171,False,False,False,False,
l2916599,[1],7.199557856794634,1667296.50836227,12286221.1813622,False,False,False,False,
m1047447,[2],7.199557856794634,1670756.71086149,12275849.6710806,False,False,False,False,
l2954349,[2],7.199557856794634,1670646.29908538,12275985.9286167,False,False,False,False,
l3235246,[2],7.199557856794634,1671107.91009381,12292264.7802158,False,False,False,False,
m1125911,[2],7.199557856794634,1683010.3577209,12272718.9098616,False,False,False,False,
l2711224,[2],7.199557856794634,1683114.568153,12272389.0507893,False,False,False,False,
n1147863,[3],7.199557856794634,1663237.10202248,12285249.3480173,False,False,False,False,
l3122817,[3],7.199557856794634,1663226.94803847,12285259.5880173,False,False,False,False,
m1186061,"[1, 2, 3]",7.199557856794634,1691061.8403524,12274351.8417032,False,True,True,True,
l2861223,[2],7.199557856794634,1690968.05014431,12274277.5402631,False,False,False,False,
m1069130,[1],7.199557856794634,1673183.31643175,12265164.1532466,False,False,False,False,
l3085396,[1],7.199557856794634,1673424.98043197,12265072.4315185,False,False,False,False,
e182730,[1],7.199557856794634,1667685.52596263,12279697.4207161,False,False,False,False,
n1142109,[1],7.199557856794634,1667613.39130656,12279729.1401402,False,False,False,False,
m1069417,"[1, 2, 3]",7.199557856794634,1673856.39163237,12275198.9108879,False,True,True,True,
n1138597,"[1, 2, 3]",7.199557856794634,1673856.91182437,12275094.6676878,False,True,True,True,
m1026987,[2],7.199557856794634,1668140.91105105,12290267.460022,False,False,False,False,
m1026990,[2],7.199557856794634,1668187.08935509,12290448.8595741,False,False,False,False,
m1142832,"[1, 2, 3]",7.199557856794634,1685356.98069909,12275067.2900238,False,True,True,True,
l3160865,"[1, 2, 3]",7.199557856794634,1685145.19292289,12275007.4556558,False,True,True,True,
l2673323,[3],7.199557856794634,1662704.22061399,12282531.1318228,False,False,False,False,
m1009809,[3],7.199557856794634,1662473.71821377,12282575.4013908,False,False,False,False,
l2822869,"[1, 2, 3]",7.199557856794634,1668726.1434356,12281507.6888778,False,True,True,True,
m1026808,"[1, 2, 3]",7.199557856794634,1668484.25005937,12281312.2687176,False,True,True,True,
m1047825,[2],7.199557856794634,1672472.69729509,12292763.2265523,False,False,False,False,
m1069731,[2],7.199557856794634,1672754.66183935,12292748.3785523,False,False,False,False,
n1140520,[3],7.199557856794634,1668499.69197939,12281312.2810056,False,False,False,False,
l2729410,[3],7.199557856794634,1668574.25556345,12281312.3465416,False,False,False,False,
l3178978,[1],7.199557856794634,1668441.02087533,12274683.3391755,False,False,False,False,
m1069384,[1],7.199557856794634,1674474.31009695,12274550.6492553,False,False,False,False,
l3066805,[1],7.199557856794634,1674596.05140906,12274500.4486793,False,False,False,False,
m4362181,[2],7.199557856794634,1669200.14484404,12276426.2281371,False,False,False,False,
m1047319,[3],7.199557856794634,1668880.86164374,12263661.5520292,False,False,False,False,
m1047318,[3],7.199557856794634,1668637.94017151,12263654.8919332,False,False,False,False,
l3216358,[1],7.199557856794634,1665653.09076073,12283320.3204315,False,False,False,False,
m1026826,[1],7.199557856794634,1665663.44954474,12283170.4887514,False,False,False,False,
m1108276,[2],7.199557856794634,1679999.9984221,12266630.09936,False,False,False,False,
m1089198,"[1, 2, 3]",7.199557856794634,1677674.10120393,12282933.9611351,False,True,True,True,
m1089201,"[1, 2, 3]",7.199557856794634,1677152.93025944,12283190.4280794,False,True,True,True,
m1047763,"[1, 2, 3]",7.199557856794634,1670298.08174106,12288479.5109643,False,True,True,True,
n1136027,[1],7.199557856794634,1670342.5561091,12288439.9599883,False,False,False,False,
l3101827,[3],7.199557856794634,1680962.70997499,12283180.8065754,False,False,False,False,
m1108540,[3],7.199557856794634,1681119.11983114,12283645.5305438,False,False,False,False,
m1026335,[1],7.199557856794634,1667171.65818615,12260391.3793542,False,False,False,False,
l2804259,[1],7.199557856794634,1667324.38983429,12260220.371354,False,False,False,False,
n1136357,[3],7.199557856794634,1675665.94709006,12285841.6623859,False,False,False,False,
m1047513,"[1, 2, 3]",7.199557856794634,1669570.57070038,12282032.0301263,False,True,True,True,
m1047507,"[1, 2, 3]",7.199557856794634,1669375.2447482,12281914.2619342,False,True,True,True,
m1142863,"[1, 2, 3]",7.199557856794634,1685676.71036338,12275880.7802006,False,True,True,True,
n1141480,[3],7.199557856794634,1685666.18773937,12275869.9380886,False,False,False,False,
m1125916,[2],7.199557856794634,1682933.44712883,12272899.7154938,False,False,False,False,
l2879767,[2],7.199557856794634,1682759.19100067,12273046.0491899,False,False,False,False,
l3066809,[3],7.199557856794634,1673559.6405281,12280532.2305729,False,False,False,False,
m1069487,[3],7.199557856794634,1673675.13134421,12280706.1180611,False,False,False,False,
m1142818,"[1, 2, 3]",7.199557856794634,1684327.31183413,12273985.1882628,False,True,True,True,
p829965,"[1, 2, 3]",7.199557856794634,1684366.57199416,12273768.4689026,False,True,True,True,
q14733,"[1, 2, 3]",7.199557856794634,1671979.51841463,12283143.7102553,False,True,True,True,
m1047568,"[1, 2, 3]",7.199557856794634,1671979.51841463,12283141.7102553,False,True,True,True,
m1047322,[1],7.199557856794634,1671187.23732589,12263966.5279015,False,False,False,False,
l2954338,[2],7.199557856794634,1661452.79840482,12283717.3989599,False,False,False,False,
m1047409,[1],7.199557856794634,1671166.63034987,12272800.0516217,False,False,False,False,
l2841648,[1],7.199557856794634,1671570.81953425,12272898.4703098,False,False,False,False,
m1089177,[3],7.199557856794634,1677022.93960332,12277941.0395305,False,False,False,False,
m1026951,[2],7.199557856794634,1664875.32999201,12288132.780468,False,False,False,False,
l2954347,[2],7.199557856794634,1665090.37818421,12288171.131316,False,False,False,False,
m4122657,[3],7.199557856794634,1688200.20271773,12283062.1946073,False,False,False,False,
l3027124,[3],7.199557856794634,1687747.34895731,12282739.970479,False,False,False,False,
m1069419,"[1, 2, 3]",7.199557856794634,1673756.98171228,12275633.8200723,False,True,True,True,
m1069418,"[1, 2, 3]",7.199557856794634,1673805.72820833,12275482.3786642,False,True,True,True,
m1026824,"[1, 2, 3]",7.199557856794634,1663101.80704636,12283078.7875033,False,True,True,True,
p859694,[3],7.199557856794634,1663080.67578234,12283085.3943513,False,False,False,False,
m1047453,[2],7.199557856794634,1669661.67802847,12276053.0415767,False,False,False,False,
l2691948,[2],7.199557856794634,1669586.9833724,12275837.2479125,False,False,False,False,
p860892,[3],7.199557856794634,1675629.44353803,12268914.7990101,False,False,False,False,
n1139543,[3],7.199557856794634,1675594.23432199,12268914.9014101,False,False,False,False,
m1089205,[1],7.199557856794634,1676964.86651527,12283336.6921435,False,False,False,False,
n1134472,[1],7.199557856794634,1676973.06670728,12283383.3742556,False,False,False,False,
l2710542,[2],7.199557856794634,1663022.61907828,12283531.3422557,False,False,False,False,
m3032980,"[1, 2, 3]",7.199557856794634,1690965.82192031,12274981.2371597,False,True,True,True,
m3032977,"[1, 2, 3]",7.199557856794634,1690139.94953554,12275145.1140239,False,True,True,True,
m3763618,"[1, 2, 3]",7.199557856794634,1668719.22938759,12283634.3976158,False,True,True,True,
p1121282,[3],7.199557856794634,1668729.1171316,12283641.9055838,False,False,False,False,
l2917330,[1],7.199557856794634,1684389.05084218,12273101.218214,False,False,False,False,
l2861222,[1],7.199557856794634,1684198.23049001,12272877.8920058,False,False,False,False,
m1047490,"[1, 2, 3]",7.199557856794634,1670303.60724507,12280731.3821891,False,True,True,True,
p1164481,[1],7.199557856794634,1670321.60097308,12280625.750445,False,False,False,False,
m1069356,[3],7.199557856794634,1675048.75361748,12273446.6666623,False,False,False,False,
m1069363,[3],7.199557856794634,1675263.48232168,12273491.1533184,False,False,False,False,
p828359,[3],7.199557856794634,1669966.79726075,12283867.165104,False,False,False,False,
l2878848,[3],7.199557856794634,1669576.16993239,12283750.6379999,False,False,False,False,
m1047486,"[1, 2, 3]",7.199557856794634,1671735.5811344,12280409.2195008,False,True,True,True,
l3177665,[1],7.199557856794634,1671675.58292634,12280408.9778368,False,False,False,False,
l2805036,[2],7.199557856794634,1680695.42139874,12266761.2491841,False,False,False,False,
l2692654,[1],7.199557856794634,1683215.62876109,12273383.6906623,False,False,False,False,
m1125929,[1],7.199557856794634,1683212.38472909,12273390.7644543,False,False,False,False,
m1047669,"[1, 2, 3]",7.199557856794634,1670298.58145306,12284547.2895206,False,True,True,True,
m1047672,"[1, 2, 3]",7.199557856794634,1670298.63060506,12284558.4265447,False,True,True,True,
m1125919,"[1, 2, 3]",7.199557856794634,1683334.2980732,12273089.388966,False,True,True,True,
p829961,[1],7.199557856794634,1683321.48168919,12273121.178022,False,False,False,False,
m1142819,"[1, 2, 3]",7.199557856794634,1684492.22908228,12274167.738791,False,True,True,True,
p829960,[2],7.199557856794634,1684487.05173827,12274174.140839,False,False,False,False,
p829979,[2],7.199557856794634,1691639.80643294,12274625.5323274,False,False,False,False,
m3036172,[2],7.199557856794634,1691645.02064094,12274518.8110473,False,False,False,False,
m1026883,[3],7.199557856794634,1668559.44033144,12285061.9314411,False,False,False,False,
m1026898,[3],7.199557856794634,1668558.80135544,12285264.1181933,False,False,False,False,
m1089143,"[1, 2, 3]",7.199557856794634,1678554.22920475,12269872.861603,False,True,True,True,
l3141400,[1],7.199557856794634,1678773.45941295,12269650.5880668,False,False,False,False,
m1069481,"[1, 2, 3]",7.199557856794634,1672943.77006352,12279668.8183481,False,True,True,True,
p827507,[3],7.199557856794634,1672926.26785551,12279641.8257081,False,False,False,False,
m1026377,[1],7.199557856794634,1667348.67911431,12262175.4290198,False,False,False,False,
l3048210,[1],7.199557856794634,1667054.34874604,12262471.5206681,False,False,False,False,
e182722,[1],7.199557856794634,1673833.48270435,12274468.2582153,False,False,False,False,
m1026331,"[1, 2, 3]",7.199557856794634,1666972.51066596,12260276.83881,False,True,True,True,
