job_identifier,field,field_value_origin,available_at,used_at,permitted_or_forbidden,reason
7709716,partition,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709716,submit_time,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709716,nodes_req,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709716,processors_req,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709716,memory_req,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709716,wallclock_req,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709716,qos,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709716,gpus_requested,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709716,start_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709716,end_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709715,id,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709715,job_id,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709715,partition,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709715,submit_time,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709715,nodes_req,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709715,processors_req,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709715,memory_req,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709715,wallclock_req,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709715,qos,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709715,gpus_requested,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709715,start_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709715,end_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709714,id,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709714,job_id,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709714,partition,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709714,submit_time,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709714,nodes_req,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709714,processors_req,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709714,memory_req,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709714,wallclock_req,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709714,qos,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709714,gpus_requested,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709714,start_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709714,end_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709717,id,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709717,job_id,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709717,partition,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709717,submit_time,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709717,nodes_req,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709717,processors_req,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709717,memory_req,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709717,wallclock_req,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709717,qos,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709717,gpus_requested,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709717,start_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709717,end_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709706,id,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709706,job_id,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709706,partition,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709706,submit_time,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709706,nodes_req,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709706,processors_req,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709706,memory_req,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709706,wallclock_req,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709706,qos,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709706,gpus_requested,Kestrel submission record,2025-03-31T03:02:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709706,start_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709706,end_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709705,id,Kestrel submission record,2025-03-31T02:57:37+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709705,job_id,Kestrel submission record,2025-03-31T02:57:37+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709705,partition,Kestrel submission record,2025-03-31T02:57:37+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709705,submit_time,Kestrel submission record,2025-03-31T02:57:37+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709705,nodes_req,Kestrel submission record,2025-03-31T02:57:37+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709705,processors_req,Kestrel submission record,2025-03-31T02:57:37+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709705,memory_req,Kestrel submission record,2025-03-31T02:57:37+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709705,wallclock_req,Kestrel submission record,2025-03-31T02:57:37+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709705,qos,Kestrel submission record,2025-03-31T02:57:37+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709705,gpus_requested,Kestrel submission record,2025-03-31T02:57:37+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709705,start_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709705,end_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709704,id,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709704,job_id,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709704,partition,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709704,submit_time,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709704,nodes_req,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709704,processors_req,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709704,memory_req,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709704,wallclock_req,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709704,qos,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709704,gpus_requested,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709704,start_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709704,end_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709701,id,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709701,job_id,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709701,partition,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709701,submit_time,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709701,nodes_req,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709701,processors_req,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709701,memory_req,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709701,wallclock_req,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709701,qos,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709701,gpus_requested,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709701,start_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709701,end_time,event comparison,2025-03-31T18:00:00+10:00,2025-03-31T18:00:00+10:00,BOOLEAN_ONLY,Numeric value discarded at state-reconstruction boundary.
7709703,id,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709703,job_id,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709703,partition,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709703,submit_time,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
7709703,nodes_req,Kestrel submission record,2025-03-31T02:57:25+00:00,2025-03-31T18:00:00+10:00,PERMITTED,Returned by submit_time<=tau predicate; submission-side field.
