element_id,element_type,element_status,from_bus,to_bus,phases_available,rating_A,x_from,y_from,x_to,y_to,num_phases,is_switch,is_disabled
Line.ln8979256-1,LINE,ACTIVE,m1089183,l2990826,1.2.3,190.0,,,,,3,,False
Line.ln6506317-2,LINE,ACTIVE,l2911069,l2948732,2,400.0,,,,,1,,False
Line.ln6078744-1,LINE,ACTIVE,m1108260,m1108259,2,400.0,,,,,1,,False
Line.ln81018875-1,LINE,ACTIVE,m1069312,p873800,3,220.0,,,,,1,,False
Line.ln6078691-1,LINE,ACTIVE,p901951,m1186078,3,400.0,,,,,1,,False
Line.ln6258439-1,LINE,ACTIVE,l2876797,r18241,1.2.3,400.0,,,,,3,,False
Line.ln6108164-1,LINE,ACTIVE,l3254227,m1069550,2,400.0,,,,,1,,False
Line.ln5927379-2,LINE,ACTIVE,m3037455,l3217052,3,400.0,,,,,1,,False
Line.ln6110365-1,LINE,ACTIVE,p827500,l2822861,1,400.0,,,,,1,,False
Line.ln5773040-1,LINE,ACTIVE,m1047724,m1047722,1.2.3,400.0,,,,,3,,False
Line.v7173_48332_sw,LINE,ACTIVE,d5534969-2_int,e182729,1.2.3,400.0,,,,,3,,False
Line.ln5534969-2,LINE,ACTIVE,n1134477,d5534969-2_int,1.2.3,400.0,,,,,3,,False
Line.ln6015891-1,LINE,ACTIVE,m1166355,l2858200,1,400.0,,,,,1,,False
Line.ln5683816-1,LINE,ACTIVE,m1047699,l2935554,1.2.3,400.0,,,,,3,,False
Line.ln6199561-1,LINE,ACTIVE,m1047292,l2766750,3,400.0,,,,,1,,False
Line.ln6900591-12,LINE,ACTIVE,l3649300,l3649301,1,400.0,,,,,1,,False
Line.ln6411363-1,LINE,ACTIVE,m1047733,l3066804,1,400.0,,,,,1,,False
Line.ln6108130-6,LINE,ACTIVE,m3327098,l2691943,2,400.0,,,,,1,,False
Line.ln5837516-1,LINE,ACTIVE,p829986,m1125904,1,400.0,,,,,1,,False
Line.ln6017301-4,LINE,ACTIVE,m3036169,n1139550,1,400.0,,,,,1,,False
Line.ln5981121-1,LINE,ACTIVE,m1026307,l3085388,2,400.0,,,,,1,,False
Line.ln81048107-4,LINE,ACTIVE,l3233413,m1108464,2,220.0,,,,,1,,False
Line.ln5472374-1,LINE,ACTIVE,l3122827,l2954355,1,400.0,,,,,1,,False
Line.ln5746550-2,LINE,ACTIVE,p827576,n1139256,2,400.0,,,,,1,,False
Line.ln5561437-1,LINE,ACTIVE,l2952003,m1108381,1.2.3,400.0,,,,,3,,False
Line.ln6439986-3,LINE,ACTIVE,n1136359,l3008237,3,400.0,,,,,1,,False
Line.ln5744324-1,LINE,ACTIVE,m1089102,m1089096,3,400.0,,,,,1,,False
Line.ln6376708-1,LINE,ACTIVE,p895102,m1125978,2,400.0,,,,,1,,False
Line.ln5895816-2,LINE,ACTIVE,m1026706,n1140825,1.2.3,400.0,,,,,3,,False
Line.ln5593235-1,LINE,ACTIVE,l3141399,m1069210,3,400.0,,,,,1,,False
Line.ln81354563-2,LINE,ACTIVE,m3763624,p1121283,3,220.0,,,,,1,,False
Line.ln5866260-1,LINE,ACTIVE,m1142839,l3067507,3,400.0,,,,,1,,False
Line.ln6018243-1,LINE,ACTIVE,m1108540,l3235945,3,400.0,,,,,1,,False
Line.ln5928743-3,LINE,ACTIVE,n1141478,m1142826,2,400.0,,,,,1,,False
Line.ln5957501-1,LINE,ACTIVE,m1108334,l2692664,3,400.0,,,,,1,,False
Line.ln6379357-1,LINE,ACTIVE,l2823544,m1126016,1,400.0,,,,,1,,False
Line.ln6291252-2,LINE,ACTIVE,226-23751,l2955081,1.2.3,400.0,,,,,3,,False
Line.ln6440002-3,LINE,ACTIVE,p827536,n1137999,1,400.0,,,,,1,,False
Line.ln6076346-1,LINE,ACTIVE,l3027157,l2973155,1.2.3,400.0,,,,,3,,False
Line.ln8978752-1,LINE,ACTIVE,m1186052,198-5320,1.2.3,190.0,,,,,3,,False
Line.ln5621834-1,LINE,ACTIVE,l3216346,l2858163,1,400.0,,,,,1,,False
Line.ln6108123-1,LINE,ACTIVE,m1047813,l2973149,2,400.0,,,,,1,,False
Line.ln6505952-4,LINE,ACTIVE,m3036172,l3086079,2,400.0,,,,,1,,False
Line.ln5835159-1,LINE,ACTIVE,m1069574,l2710530,2,400.0,,,,,1,,False
Line.ln5698090-2,LINE,ACTIVE,m1069285,m4113348,1.3,400.0,,,,,2,,False
Line.ln5714050-1,LINE,ACTIVE,l2879074,l3122820,1,400.0,,,,,1,,False
Line.ln5502529-1,LINE,ACTIVE,m1026915,m1026916,2,400.0,,,,,1,,False
Line.ln5594236-1,LINE,ACTIVE,e193509,m1142839,1.2.3,400.0,,,,,3,,False
Line.ln5593248-1,LINE,ACTIVE,m1047794,m1047796,2,400.0,,,,,1,,False
Line.ln5865272-1,LINE,ACTIVE,m1047303,l3027116,1.2.3,400.0,,,,,3,,False
Line.ln5924696-3,LINE,ACTIVE,n1137001,l2929261,1,400.0,,,,,1,,False
Line.ln5589096-1,LINE,ACTIVE,m1166375,p895080,1,400.0,,,,,1,,False
Line.ln6017295-1,LINE,ACTIVE,l2973156,m1069393,2,400.0,,,,,1,,False
Line.ln5970852-1,LINE,ACTIVE,m1069311,m1069312,3,400.0,,,,,1,,False
Line.ln5683820-1,LINE,ACTIVE,m1069208,l2691945,3,400.0,,,,,1,,False
Line.ln6286966-3,LINE,ACTIVE,m1026700,n1140820,2,400.0,,,,,1,,False
Line.ln6167715-1,LINE,ACTIVE,m1026468,p901909,2,400.0,,,,,1,,False
Line.ln6108140-2,LINE,ACTIVE,m1026662,n1141473,1,400.0,,,,,1,,False
Line.ln6228279-1,LINE,ACTIVE,m1026941,m1026942,1,400.0,,,,,1,,False
Line.ln5803264-2,LINE,ACTIVE,m1047722,n1137985,1,400.0,,,,,1,,False
Line.ln6132680-1,LINE,ACTIVE,m1047713,m1047720,1.2.3,400.0,,,,,3,,False
Line.ln5531195-1,LINE,ACTIVE,m1108298,196-36167,1.2.3,400.0,,,,,3,,False
Line.ln5985361-1,LINE,ACTIVE,e183472,l2989566,1.2.3,400.0,,,,,3,,False
Line.ln6102293-1,LINE,ACTIVE,m1010007,m1010004,1,400.0,,,,,1,,False
Line.ln8989758-1,LINE,ACTIVE,m1108381,p862322,1.2.3,190.0,,,,,3,,False
Line.ln6229790-1,LINE,ACTIVE,m1089188,m1089189,3,400.0,,,,,1,,False
Line.ln5956469-1,LINE,ACTIVE,l2972704,l3263051,3,400.0,,,,,1,,False
Line.ln5803270-3,LINE,ACTIVE,n1139544,l2897776,3,400.0,,,,,1,,False
Line.ln81048102-6,LINE,ACTIVE,221-282819,n1230122,1,220.0,,,,,1,,False
Line.ln6440070-1,LINE,ACTIVE,l2748132,l2689726,1,400.0,,,,,1,,False
Line.ln6048626-1,LINE,ACTIVE,m1142868,m1142869,1.2.3,400.0,,,,,3,,False
Line.ln6076248-1,LINE,ACTIVE,m1108328,l2767414,3,400.0,,,,,1,,False
Line.ln6137083-1,LINE,ACTIVE,m1027027,l3270853,3,400.0,,,,,1,,False
Line.ln6286261-1,LINE,ACTIVE,m1125978,m1125982,2,400.0,,,,,1,,False
Line.ln5653477-1,LINE,ACTIVE,m1069572,l3066826,2,400.0,,,,,1,,False
Line.ln6078810-1,LINE,ACTIVE,m1166356,l2730187,1,400.0,,,,,1,,False
Line.ln6199526-1,LINE,ACTIVE,l3122825,l2991920,1,400.0,,,,,1,,False
Line.ln6108125-2,LINE,ACTIVE,n1134474,m1069496,1.2.3,400.0,,,,,3,,False
Line.ln6108149-1,LINE,ACTIVE,l3122826,m1047358,1,400.0,,,,,1,,False
Line.ln6230759-1,LINE,ACTIVE,l3142078,l2879752,2,400.0,,,,,1,,False
Line.ln8979249-1,LINE,ACTIVE,p850072,221-311609,1.2.3,190.0,,,,,3,,False
Line.ln5865237-1,LINE,ACTIVE,m1027023,l3122815,2,400.0,,,,,1,,False
Line.ln5706733-2,LINE,ACTIVE,l2724120,m1069149,3,400.0,,,,,1,,False
Line.ln5745348-1,LINE,ACTIVE,m1142819,m1142818,1.2.3,400.0,,,,,3,,False
Line.ln5898059-2,LINE,ACTIVE,n1142109,l2729429,1,400.0,,,,,1,,False
Line.ln5744367-1,LINE,ACTIVE,l3215549,l2897800,2,400.0,,,,,1,,False
Line.ln5773136-1,LINE,ACTIVE,l3027156,l2860481,3,400.0,,,,,1,,False
Line.ln5472403-2,LINE,ACTIVE,n1140828,m1026708,1.2.3,400.0,,,,,3,,False
Line.ln5712496-1,LINE,ACTIVE,m1126020,m1126023,1,400.0,,,,,1,,False
Line.ln5772710-1,LINE,ACTIVE,m1026906,l3120376,1,400.0,,,,,1,,False
Line.ln6139544-1,LINE,ACTIVE,m1209824,m1209828,3,400.0,,,,,1,,False
Line.ln6015788-2,LINE,ACTIVE,l3195315,m1069181,1,400.0,,,,,1,,False
Line.ln5591702-1,LINE,ACTIVE,m1069590,m1069595,2,400.0,,,,,1,,False
Line.ln5986923-1,LINE,ACTIVE,m1027004,l2897765,2,400.0,,,,,1,,False
Line.ln6301772-2,LINE,ACTIVE,m1047314,n1137961,1,400.0,,,,,1,,False
Line.ln6001653-2,LINE,ACTIVE,l2876814,m1026834,1.2.3,400.0,,,,,3,,False
Line.ln6017283-1,LINE,ACTIVE,m1008743,m1008742,2,400.0,,,,,1,,False
Line.ln5686079-1,LINE,ACTIVE,p827525,m1026902,1.2.3,400.0,,,,,3,,False
Line.ln5527264-7,LINE,ACTIVE,n1144663,m1089215,1.2.3,400.0,,,,,3,,False
Line.ln5683813-1,LINE,ACTIVE,m1069469,m1069467,1,400.0,,,,,1,,False
Line.ln5986935-1,LINE,ACTIVE,m1047324,l2897780,1.2.3,400.0,,,,,3,,False
Line.ln5956457-3,LINE,ACTIVE,n1138597,m1069411,1.2.3,400.0,,,,,3,,False
Line.ln5654471-1,LINE,ACTIVE,l2711226,m1142819,1.2.3,400.0,,,,,3,,False
Line.ln6409800-1,LINE,ACTIVE,m1009726,l3101789,1,400.0,,,,,1,,False
Line.ln6411365-1,LINE,ACTIVE,l2822861,l2841616,1,400.0,,,,,1,,False
Line.ln6320328-1,LINE,ACTIVE,m1089170,l2879062,3,400.0,,,,,1,,False
Line.ln5712477-3,LINE,ACTIVE,n1139545,m1069174,3,400.0,,,,,1,,False
Line.ln5621857-3,LINE,ACTIVE,n1140517,l3157718,1,400.0,,,,,1,,False
Line.ln6440071-1,LINE,ACTIVE,l2727008,m1069629,2,400.0,,,,,1,,False
Line.ln5472355-1,LINE,ACTIVE,l2691944,l2673312,1,400.0,,,,,1,,False
Line.ln6351523-3,LINE,ACTIVE,m1108315,n1230121,3,400.0,,,,,1,,False
Line.ln6047595-2,LINE,ACTIVE,m1069533,n1136356,1.2.3,400.0,,,,,3,,False
Line.ln5800724-1,LINE,ACTIVE,m1142865,p895112,1,400.0,,,,,1,,False
Line.ln6422809-3,LINE,ACTIVE,m1047526,n1136666,1.2.3,400.0,,,,,3,,False
Line.ln5532744-1,LINE,ACTIVE,m1069181,l2804253,1,400.0,,,,,1,,False
Line.ln5594242-1,LINE,ACTIVE,m1209790,m1209788,1.2.3,400.0,,,,,3,,False
Line.ln8979343-3,LINE,ACTIVE,m4113348,p850400,3,220.0,,,,,1,,False
Line.ln5835137-1,LINE,ACTIVE,l3029500,m1026764,1,400.0,,,,,1,,False
Line.ln6170199-2,LINE,ACTIVE,m3037449,m1108375,3,400.0,,,,,1,,False
Line.ln5683821-1,LINE,ACTIVE,m1069217,l2954350,3,400.0,,,,,1,,False
Line.ln81048110-2,LINE,ACTIVE,l2802481,l3214549,1,220.0,,,,,1,,False
Line.ln6506306-2,LINE,ACTIVE,l2851933,l3207907,1.2.3,400.0,,,,,3,,False
Line.ln5593219-1,LINE,ACTIVE,m1089189,l2841619,3,400.0,,,,,1,,False
Line.ln81048087-1,LINE,ACTIVE,m1108380,p904452,2,220.0,,,,,1,,False
Line.ln6268990-4,LINE,ACTIVE,n1136995,m1047613,3,400.0,,,,,1,,False
Line.ln8968082-2,LINE,ACTIVE,221-306687,l2916625,2,220.0,,,,,1,,False
Line.ln5744344-1,LINE,ACTIVE,m1009724,m1009720,1,400.0,,,,,1,,False
Line.ln5593220-2,LINE,ACTIVE,m3037540,l2822862,3,400.0,,,,,1,,False
Line.v9287_48332_sw,LINE,ACTIVE,d6019477-1_int,e182727,3,400.0,,,,,1,,False
Line.ln6019477-1,LINE,ACTIVE,m1027043,d6019477-1_int,3,400.0,,,,,1,,False
Line.ln5593227-1,LINE,ACTIVE,m1026948,m1026949,2,400.0,,,,,1,,False
Line.ln6409869-1,LINE,ACTIVE,m1089131,l3270854,1,400.0,,,,,1,,False
Line.ln6321419-2,LINE,ACTIVE,m3036172,m1209763,2,400.0,,,,,1,,False
Line.ln6348954-1,LINE,ACTIVE,l3176661,l2970804,3,400.0,,,,,1,,False
Line.ln6201695-2,LINE,ACTIVE,p827504,n1137957,1,400.0,,,,,1,,False
Line.ln6048635-1,LINE,ACTIVE,m1209763,l2936275,2,400.0,,,,,1,,False
Line.ln6199519-1,LINE,ACTIVE,m1047447,l2766722,2,400.0,,,,,1,,False
Line.ln6505938-4,LINE,ACTIVE,l3142079,m3036162,2,400.0,,,,,1,,False
Line.ln5472375-1,LINE,ACTIVE,m1026724,r18243,1.2.3,400.0,,,,,3,,False
Line.ln5835124-1,LINE,ACTIVE,m1069731,l2710504,2,400.0,,,,,1,,False
Line.ln6103927-1,LINE,ACTIVE,m1142860,p895114,1,400.0,,,,,1,,False
Line.ln6138622-1,LINE,ACTIVE,l3197652,l2748143,1,400.0,,,,,1,,False
Line.ln5776673-1,LINE,ACTIVE,p827575,m1069437,3,400.0,,,,,1,,False
Line.ln6074369-1,LINE,ACTIVE,m1069620,m1069610,2,400.0,,,,,1,,False
Line.ln5621826-1,LINE,ACTIVE,m1026942,l3270814,1,400.0,,,,,1,,False
Line.ln6506312-2,LINE,ACTIVE,m1026378,l2897778,1,400.0,,,,,1,,False
Line.ln6046046-1,LINE,ACTIVE,m1069532,l2785534,2,400.0,,,,,1,,False
Line.ln6138589-1,LINE,ACTIVE,m1069147,l3066801,3,400.0,,,,,1,,False
Line.ln6258445-1,LINE,ACTIVE,m1069556,p901932,3,400.0,,,,,1,,False
Line.ln5653480-1,LINE,ACTIVE,l2691967,m1069504,1.2.3,400.0,,,,,3,,False
Line.ln5717630-1,LINE,ACTIVE,m1166393,m1166395,3,400.0,,,,,1,,False
Line.ln5956463-1,LINE,ACTIVE,l2766718,l3048206,1.2.3,400.0,,,,,3,,False
Line.ln5744328-1,LINE,ACTIVE,m1047821,l2684420,2,400.0,,,,,1,,False
Line.ln8979254-1,LINE,ACTIVE,p850080,221-311905,1.2.3,190.0,,,,,3,,False
Line.ln5620694-1,LINE,ACTIVE,m1089204,l3157167,1,400.0,,,,,1,,False
Line.ln6048634-1,LINE,ACTIVE,m1186072,m1186067,1.2.3,400.0,,,,,3,,False
Line.ln5895779-1,LINE,ACTIVE,m1047432,l2879075,1,400.0,,,,,1,,False
Line.ln5951197-2,LINE,ACTIVE,m3037537,l3231269,2,400.0,,,,,1,,False
Line.ln5563942-3,LINE,ACTIVE,r42247,m1149233,1.2.3,400.0,,,,,3,,False
Line.ln5835123-1,LINE,ACTIVE,m1108266,m1108265,2,400.0,,,,,1,,False
Line.ln5956483-1,LINE,ACTIVE,m1069543,m1069535,2,400.0,,,,,1,,False
Line.ln6291153-1,LINE,ACTIVE,m1126023,m1126017,1,400.0,,,,,1,,False
Line.ln5683841-1,LINE,ACTIVE,m1047711,m1047718,1,400.0,,,,,1,,False
Line.ln5804802-1,LINE,ACTIVE,m1069136,m1069135,1.2.3,400.0,,,,,3,,False
Line.ln6167753-1,LINE,ACTIVE,m1009771,l2914323,2,400.0,,,,,1,,False
Line.ln6047569-1,LINE,ACTIVE,m1069218,l2954351,3,400.0,,,,,1,,False
Line.ln6229809-1,LINE,ACTIVE,m1026760,m1026744,1.2.3,400.0,,,,,3,,False
Line.ln5804781-1,LINE,ACTIVE,m1008752,m1008746,2,400.0,,,,,1,,False
Line.ln6352701-1,LINE,ACTIVE,m1069457,e182745,1,400.0,,,,,1,,False
Line.ln5955074-2,LINE,ACTIVE,n1139546,l2970842,2,400.0,,,,,1,,False
Line.ln6229805-1,LINE,ACTIVE,m1026363,l2897779,3,400.0,,,,,1,,False
Line.ln6411376-1,LINE,ACTIVE,m1069217,l2841626,3,400.0,,,,,1,,False
Line.ln5654485-1,LINE,ACTIVE,l2711234,l3198355,2,400.0,,,,,1,,False
Line.ln5746550-3,LINE,ACTIVE,n1139256,l2973178,2,400.0,,,,,1,,False
Line.ln6232159-1,LINE,ACTIVE,m1149236,p829974,1,400.0,,,,,1,,False
Line.ln6412346-1,LINE,ACTIVE,l3160862,l3104850,3,400.0,,,,,1,,False
Line.ln6350548-1,LINE,ACTIVE,m1047368,l2748130,2,400.0,,,,,1,,False
Line.ln6106658-1,LINE,ACTIVE,l3083019,m1027080,1,400.0,,,,,1,,False
Line.ln6047554-1,LINE,ACTIVE,m1008752,l3085389,2,400.0,,,,,1,,False
Line.ln5956458-1,LINE,ACTIVE,m1108269,l2729405,2,400.0,,,,,1,,False
Line.ln5752776-2,LINE,ACTIVE,p828362,n1136671,1.2.3,400.0,,,,,3,,False
Line.ln5651988-1,LINE,ACTIVE,p901941,l3251799,1,400.0,,,,,1,,False
Line.ln5562935-1,LINE,ACTIVE,m1026308,l2897764,2,400.0,,,,,1,,False
Line.ln5502521-1,LINE,ACTIVE,m1009840,l2991901,2,400.0,,,,,1,,False
Line.ln6409797-3,LINE,ACTIVE,n1134470,l3251808,1,400.0,,,,,1,,False
Line.ln5926332-1,LINE,ACTIVE,m1047457,l3139086,2,400.0,,,,,1,,False
Line.ln5742811-4,LINE,ACTIVE,n1137992,196-29520,1.2.3,400.0,,,,,3,,False
Line.ln6505943-3,LINE,ACTIVE,l3029501,m3036165,2,400.0,,,,,1,,False
Line.ln6228278-1,LINE,ACTIVE,m1026857,m1026859,1,400.0,,,,,1,,False
Line.ln5896844-1,LINE,ACTIVE,m1108311,l2898526,3,400.0,,,,,1,,False
Line.ln5805761-1,LINE,ACTIVE,l3048965,m1142843,1.2.3,400.0,,,,,3,,False
Line.ln5867683-2,LINE,ACTIVE,l3216123,n1136996,1.2.3,400.0,,,,,3,,False
Line.ln5956467-1,LINE,ACTIVE,m1069202,l2879073,3,400.0,,,,,1,,False
Line.ln5683804-1,LINE,ACTIVE,m1089096,m1089093,3,400.0,,,,,1,,False
Line.ln6505940-2,LINE,ACTIVE,m1047786,l3048207,2,400.0,,,,,1,,False
Line.ln6139649-1,LINE,ACTIVE,l3160868,l3082988,2,400.0,,,,,1,,False
Line.ln5982822-1,LINE,ACTIVE,m1125957,l2936211,3,400.0,,,,,1,,False
Line.ln81354564-11,LINE,ACTIVE,n1140525,l3645809,3,220.0,,,,,1,,False
Line.ln5807087-1,LINE,ACTIVE,p829962,m1142835,3,400.0,,,,,1,,False
Line.ln5517002-3,LINE,ACTIVE,l3125349,n1138604,1.2.3,400.0,,,,,3,,False
Line.a8735_48332_sw,LINE,ACTIVE,d5710794-3_int,e192860,1.2.3,400.0,,,,,3,,False
Line.ln5710794-3,LINE,ACTIVE,hvmv_sub_48332,d5710794-3_int,1.2.3,400.0,,,,,3,,False
Line.ln6388581-1,LINE,ACTIVE,l3254216,m1047401,1,400.0,,,,,1,,False
Line.ln5499793-1,LINE,ACTIVE,l3157167,l2785511,1,400.0,,,,,1,,False
Line.ln5653472-1,LINE,ACTIVE,l2897784,m1026496,2,400.0,,,,,1,,False
Line.ln6288693-1,LINE,ACTIVE,p859135,m1047702,1,400.0,,,,,1,,False
Line.ln6199518-1,LINE,ACTIVE,m1027002,l2673313,1.2.3,400.0,,,,,3,,False
Line.ln5738651-1,LINE,ACTIVE,m1047725,m1047728,2,400.0,,,,,1,,False
Line.ln5804836-1,LINE,ACTIVE,m1047300,m1047299,1.2.3,400.0,,,,,3,,False
Line.ln5926320-1,LINE,ACTIVE,m1069590,l3122835,2,400.0,,,,,1,,False
Line.ln6121686-1,LINE,ACTIVE,l3234185,l3065750,2,400.0,,,,,1,,False
Line.ln5532790-1,LINE,ACTIVE,l2991943,m1047319,3,400.0,,,,,1,,False
Line.ln6258470-1,LINE,ACTIVE,m1026826,l2952013,1,400.0,,,,,1,,False
Line.ln6411407-1,LINE,ACTIVE,m1026701,m1026697,1.2.3,400.0,,,,,3,,False
Line.ln5636753-1,LINE,ACTIVE,m1069730,l3159037,2,400.0,,,,,1,,False
Line.ln6321412-1,LINE,ACTIVE,m1142835,m1142833,3,400.0,,,,,1,,False
Line.ln5833652-1,LINE,ACTIVE,m1009726,m1009724,1,400.0,,,,,1,,False
Line.ln5803262-1,LINE,ACTIVE,p901913,l3157708,3,400.0,,,,,1,,False
Line.ln6438273-3,LINE,ACTIVE,n1140823,l2851933,1.2.3,400.0,,,,,3,,False
Line.ln6229827-1,LINE,ACTIVE,m1027066,l2841645,3,400.0,,,,,1,,False
Line.ln5651995-1,LINE,ACTIVE,m1125959,m1125974,3,400.0,,,,,1,,False
Line.ln5804793-1,LINE,ACTIVE,m1069192,m1069191,1,400.0,,,,,1,,False
Line.ln5894220-2,LINE,ACTIVE,m1108259,m1108258,2,400.0,,,,,1,,False
Line.ln6413711-1,LINE,ACTIVE,p829976,l2955078,1,400.0,,,,,1,,False
Line.ln5837361-8,LINE,ACTIVE,n1147867,d5837361-8_int,3,400.0,,,,,1,,False
Line.ln6506316-3,LINE,ACTIVE,l2991901,m3037537,2,400.0,,,,,1,,False
Line.ln5652982-1,LINE,ACTIVE,m1026792,l2821010,1,400.0,,,,,1,,False
Line.ln5624288-1,LINE,ACTIVE,m1125968,m1125976,1.2.3,400.0,,,,,3,,False
Line.ln6048641-1,LINE,ACTIVE,m1108276,l2786273,2,400.0,,,,,1,,False
Line.ln5686078-3,LINE,ACTIVE,n1142112,p827496,2,400.0,,,,,1,,False
Line.ln8939784-1,LINE,ACTIVE,221-240988,l3141411,3,220.0,,,,,1,,False
Line.ln5989326-1,LINE,ACTIVE,m1142871,p829956,3,400.0,,,,,1,,False
Line.ln5898057-1,LINE,ACTIVE,m1069468,p827506,1,400.0,,,,,1,,False
Line.l5437_48332_sw,LINE,ACTIVE,d5535139-1_int,e183473,1.2.3,400.0,,,,,3,,False
Line.ln5535139-1,LINE,ACTIVE,m1125997,d5535139-1_int,1.2.3,400.0,,,,,3,,False
Line.ln5653463-1,LINE,ACTIVE,m1047518,l2973160,2,400.0,,,,,1,,False
Line.ln6137084-3,LINE,ACTIVE,m1027080,n1134471,1,400.0,,,,,1,,False
Line.ln5472343-1,LINE,ACTIVE,m1009838,l2801896,2,400.0,,,,,1,,False
Line.ln5712477-2,LINE,ACTIVE,p827520,n1139545,3,400.0,,,,,1,,False
Line.ln5501004-1,LINE,ACTIVE,m1009784,m1009770,1.2.3,400.0,,,,,3,,False
Line.ln5744357-1,LINE,ACTIVE,m1069224,m1069218,3,400.0,,,,,1,,False
Line.ln6350544-3,LINE,ACTIVE,n1136669,l3103822,1.2.3,400.0,,,,,3,,False
Line.ln6900590-2,LINE,ACTIVE,m3768670,p1123251,1,400.0,,,,,1,,False
Line.ln6201696-2,LINE,ACTIVE,p827512,n1136994,3,400.0,,,,,1,,False
Line.ln5926324-1,LINE,ACTIVE,l2729428,m1026648,1,400.0,,,,,1,,False
Line.ln5532749-2,LINE,ACTIVE,m1026926,n1138000,1,400.0,,,,,1,,False
Line.ln8940663-1,LINE,ACTIVE,221-242079,l3011293,1.2.3,190.0,,,,,3,,False
Line.ln5773980-1,LINE,ACTIVE,m1026777,l3233353,1,400.0,,,,,1,,False
Line.ln6350545-1,LINE,ACTIVE,l3029506,m1047518,2,400.0,,,,,1,,False
Line.ln5653454-1,LINE,ACTIVE,m1069398,l3010559,1,400.0,,,,,1,,False
Line.ln5623401-1,LINE,ACTIVE,m1069213,l3178977,3,400.0,,,,,1,,False
Line.ln5863718-1,LINE,ACTIVE,m1108534,p901934,1,400.0,,,,,1,,False
Line.ln5712584-2,LINE,ACTIVE,p829796,n1142107,3,400.0,,,,,1,,False
Line.ln5924702-1,LINE,ACTIVE,m1069532,l2691965,2,400.0,,,,,1,,False
Line.ln6047596-1,LINE,ACTIVE,l2785538,l2897793,1,400.0,,,,,1,,False
Line.ln5744370-3,LINE,ACTIVE,n1139259,l2710543,3,400.0,,,,,1,,False
Line.ln5861005-3,LINE,ACTIVE,q1301,l3160872,1.2.3,400.0,,,,,3,,False
Line.ln5776665-1,LINE,ACTIVE,m1047763,p827509,2,400.0,,,,,1,,False
Line.ln5928546-1,LINE,ACTIVE,m1047793,p827555,2,400.0,,,,,1,,False
Line.ln6229797-1,LINE,ACTIVE,l2973154,l2879069,1,400.0,,,,,1,,False
Line.ln5714915-1,LINE,ACTIVE,l2955006,l2692600,3,400.0,,,,,1,,False
Line.ln6411385-1,LINE,ACTIVE,l3029505,l2673318,3,400.0,,,,,1,,False
Line.ln5623406-1,LINE,ACTIVE,m1026682,l3066816,1,400.0,,,,,1,,False
Line.ln5683822-1,LINE,ACTIVE,m1047424,l2691949,2,400.0,,,,,1,,False
Line.ln6327237-2,LINE,ACTIVE,m1026699,m1026704,2,400.0,,,,,1,,False
Line.ln6077785-1,LINE,ACTIVE,l2860493,l3085403,1,400.0,,,,,1,,False
Line.ln5803262-8,LINE,ACTIVE,n1137991,m4113345,3,400.0,,,,,1,,False
Line.ln5714080-1,LINE,ACTIVE,l3235255,m1047316,1.2.3,400.0,,,,,3,,False
Line.ln5526906-2,LINE,ACTIVE,m1026886,l3120484,1.2.3,400.0,,,,,3,,False
Line.ln6108145-1,LINE,ACTIVE,l2879078,m1026681,1.2.3,400.0,,,,,3,,False
Line.ln5591710-3,LINE,ACTIVE,l3232902,m4122658,1.2.3,400.0,,,,,3,,False
Line.ln6078776-1,LINE,ACTIVE,l3123509,m1209772,1.2.3,400.0,,,,,3,,False
Line.ln5576174-4,LINE,ACTIVE,r20703,l2859403,1.2.3,400.0,,,,,3,,False
Line.ln5926301-1,LINE,ACTIVE,m1026926,m1026927,1.2.3,400.0,,,,,3,,False
Line.ln6078768-1,LINE,ACTIVE,m1125914,l2917328,1.2.3,400.0,,,,,3,,False
Line.ln6047578-1,LINE,ACTIVE,l2841635,l2822869,1.2.3,400.0,,,,,3,,False
Line.ln8961800-3,LINE,ACTIVE,l2766499,m1047633,3,220.0,,,,,1,,False
Line.ln5562927-1,LINE,ACTIVE,m1047442,m1047444,2,400.0,,,,,1,,False
Line.ln81048107-1,LINE,ACTIVE,m1108459,l2802480,2,220.0,,,,,1,,False
Line.ln6320368-1,LINE,ACTIVE,l2691954,l3122849,1.2.3,400.0,,,,,3,,False
Line.ln5803293-1,LINE,ACTIVE,m1142880,l2764411,3,400.0,,,,,1,,False
Line.ln6138604-1,LINE,ACTIVE,m1026907,l3085398,1.2.3,400.0,,,,,3,,False
Line.ln8961799-1,LINE,ACTIVE,p828360,l2729206,3,220.0,,,,,1,,False
Line.ln5957460-1,LINE,ACTIVE,l2804957,l3048937,3,400.0,,,,,1,,False
Line.ln6169261-1,LINE,ACTIVE,l2822872,m1047490,1.2.3,400.0,,,,,3,,False
Line.ln5836089-1,LINE,ACTIVE,l3235946,m1126005,1,400.0,,,,,1,,False
Line.ln5773028-1,LINE,ACTIVE,m1009698,l3156034,1,400.0,,,,,1,,False
Line.ln6138612-1,LINE,ACTIVE,m1047318,l3254205,3,400.0,,,,,1,,False
Line.ln6017304-1,LINE,ACTIVE,l3197647,m1026778,1,400.0,,,,,1,,False
Line.ln6440004-2,LINE,ACTIVE,m1026844,n1147861,3,400.0,,,,,1,,False
