element_type,element_id,from_bus,to_bus,x_from,y_from,x_to,y_to,data_status,B0_element_max_loading,max_terminal,max_phase,max_slot,max_time_AEST
line,line.ln5746548-1,e182732,m1026760,1667533.41281049,12279353.2829878,1667519.71578647,12279326.4582838,OK,0.09139070621269077,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5835174-1,l3048205,m1108361,1679132.33045329,12273857.2783747,1678780.65198896,12274395.2019592,OK,0.05234513816646151,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6505947-4,m3036169,l2673317,1667530.81594648,12275370.1441681,1667537.48833049,12275364.8398481,OK,0.025252372675766698,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5683833-1,l3178981,m1047368,1672330.52923095,12265673.7611831,1671812.33607847,12266158.8832315,OK,0.04241010302355254,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5561439-3,m1069519,n1136354,1675041.54056148,12284646.2980327,1675244.71035367,12285098.3899372,OK,0.08272007185767354,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6109190-1,l2879794,m1142811,1684632.14844241,12273382.6379903,1684559.75164234,12273298.8297342,OK,0.006568820115199169,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6258435-2,m1047702,n1137002,1670249.62196502,12285031.1622891,1670188.25978896,12285034.7176171,OK,0.0036757810802792172,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5804819-1,m1069565,l2785536,1673864.93998438,12286437.7286904,1674126.15828863,12286985.6219389,OK,0.0012132763338872474,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5593215-1,l3104114,m1009824,1661735.66816509,12283708.9489119,1661553.55181292,12283715.5107039,OK,0.045088395712368834,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5833717-1,l2745848,l2673308,1673008.00353558,12279608.4392121,1673143.28212771,12279476.6995639,OK,0.10685110158342839,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6199557-1,l2673308,l2991939,1673143.28212771,12279476.6995639,1673359.78849591,12279177.3311156,OK,0.10377908803654115,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5744332-1,l2916606,l2822864,1679248.0383574,12272884.6708858,1679085.97192524,12272763.3883257,OK,0.00128286299728095,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5558790-1,m1142851,196-31070,1686060.60796374,12275612.6396563,1686023.26473171,12275638.5591444,OK,0.6617764288776183,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6078692-1,m1209822,m1209823,1691955.00592123,12280203.1169726,1691905.82524918,12280383.4843328,OK,0.04437633721604969,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5956482-1,m1069550,m1069551,1674558.24123303,12285946.458546,1674544.69166502,12285947.740594,OK,0.070956044716847,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5593225-1,l2860483,l3141397,1668221.44250713,12289426.6986772,1667974.5479149,12289462.7311892,OK,0.0020759750662118367,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6900591-26,l3649299,m3772794,1668007.93441093,12284479.5580646,1668007.97537093,12284492.2843366,OK,0.014942556250205425,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5952393-1,p895106,l3048887,1682004.97813596,12277941.1091625,1681875.42165584,12277965.1199145,OK,0.008443867748199031,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6350531-1,m1047824,m1047834,1668886.44858775,12292760.0603443,1668736.78074761,12294111.8796096,OK,0.008296313547147988,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5965099-10,m1069350,n1144668,1674365.26228885,12273394.8809343,1674373.72462486,12273307.5337342,OK,0.06109244014467704,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6047568-1,l2879072,m1047441,1672205.94119884,12275412.6401681,1671455.18126214,12275454.0712082,OK,0.05005426483212919,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5926292-1,m1108274,m1108269,1679829.38773394,12266599.1786559,1679869.18037397,12266402.0791358,OK,0.0020037303980310023,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6380806-1,l3235244,m1069398,1674866.87892932,12274704.2615435,1675068.9182255,12274662.2980234,OK,0.004809329779501769,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6341781-3,n1147862,l2685805,1663131.45389439,12284408.4187365,1663421.52442266,12284365.7220325,OK,0.0018569578794474496,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln8979367-1,m1069247,m1069248,1674825.80424128,12272219.0381172,1675228.67451365,12272219.7303412,OK,0.0050073916510115215,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6018340-1,l2786273,m1108278,1680133.60994222,12266654.319008,1680482.17544655,12266717.868448,OK,0.00381077820661904,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6380847-1,l3254238,m1047303,1669897.25946869,12262766.2196764,1669665.00807647,12262537.7611802,OK,0.06469442776281675,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln8961797-1,m1047633,l2897554,1669556.47226837,12284060.7420642,1669859.82202865,12284332.0078564,OK,0.00762669675075464,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6077797-1,m1069627,l2897791,1673453.001168,12288390.3697162,1673685.78094422,12288009.2983559,OK,0.008191590852361928,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6077773-1,m1089097,m1108270,1678669.76917286,12266422.0880958,1678940.67861311,12266453.4020158,OK,0.00900995596164664,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5837496-4,n1142101,l2936214,1681060.98530308,12281091.9243974,1680942.32827897,12281116.7092935,OK,0.0019171193270026378,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5623392-1,l3066810,l2897769,1673918.31905643,12277713.1708583,1673493.65806404,12277690.0284583,OK,0.006365354587441704,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5624380-1,m1209758,m1209753,1692909.61968212,12273837.3595267,1692894.66928211,12273440.4407423,OK,0.004420059819052124,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6422809-2,m1047528,l2858166,1670267.38222103,12282578.9853908,1670253.61966102,12282586.8619988,OK,0.2609830016689736,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5799561-1,m1142843,l3081380,1686425.40182008,12275361.6900241,1686081.98089176,12275244.626344,OK,0.25778353341687377,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6229818-1,l2804272,l2841641,1674436.47124891,12285662.4705777,1674662.30830512,12285532.2218736,OK,0.0012130745737801943,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5593230-1,m1069393,m1069408,1673027.3817116,12274633.0198154,1672850.93831944,12274779.0094476,OK,0.057063233807356104,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5563901-3,n1142104,m1108500,1680818.96904686,12281860.2029261,1680795.95771884,12282007.6384463,OK,0.576216850048355,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6320339-1,l3216348,l2841627,1671313.50881401,12272422.7813494,1670741.13377347,12272190.3661171,OK,0.00694128443889353,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5986927-1,m1026925,l2916599,1667245.43124222,12286219.5183862,1667296.50836227,12286221.1813622,OK,0.0018438015524440854,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6047567-1,m1047447,l2954349,1670756.71086149,12275849.6710806,1670646.29908538,12275985.9286167,OK,0.0020706189976908334,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5714047-1,l3235246,l2710512,1671107.91009381,12292264.7802158,1671150.27092585,12292514.5010481,OK,0.025805134556705224,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5563934-1,m1125911,l2711224,1683010.3577209,12272718.9098616,1683114.568153,12272389.0507893,OK,0.010225023421401802,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6169249-3,n1147863,l3122817,1663237.10202248,12285249.3480173,1663226.94803847,12285259.5880173,OK,0.00210118406003053,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6230800-1,m1186061,l2861223,1691061.8403524,12274351.8417032,1690968.05014431,12274277.5402631,OK,0.002008025283498781,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5985339-2,m1069130,l3085396,1673183.31643175,12265164.1532466,1673424.98043197,12265072.4315185,OK,0.0029486723779742815,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5898059-3,e182730,n1142109,1667685.52596263,12279697.4207161,1667613.39130656,12279729.1401402,OK,0.0025952196473782744,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5956457-2,m1069417,n1138597,1673856.39163237,12275198.9108879,1673856.91182437,12275094.6676878,OK,0.08081515666039461,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5865229-1,m1026987,m1026990,1668140.91105105,12290267.460022,1668187.08935509,12290448.8595741,OK,0.020736615687186363,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6018331-1,m1142832,l3160865,1685356.98069909,12275067.2900238,1685145.19292289,12275007.4556558,OK,0.24700302627417822,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6199535-1,l2673323,m1009809,1662704.22061399,12282531.1318228,1662473.71821377,12282575.4013908,OK,0.002112076486317305,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5502538-1,l2822869,m1026808,1668726.1434356,12281507.6888778,1668484.25005937,12281312.2687176,OK,0.11353086512069296,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5742816-2,m1047825,m1069731,1672472.69729509,12292763.2265523,1672754.66183935,12292748.3785523,OK,0.014598570620490732,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6229803-3,n1140520,l2729410,1668499.69197939,12281312.2810056,1668574.25556345,12281312.3465416,OK,0.0021102731984055183,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5986930-1,m1026646,l3178978,1667921.66036285,12275065.2420238,1668441.02087533,12274683.3391755,OK,0.018897998541682896,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6350532-1,m1069384,l3066805,1674474.31009695,12274550.6492553,1674596.05140906,12274500.4486793,OK,0.0018455062500135433,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5588016-3,l2710546,m4362181,1669268.7692281,12276376.129961,1669200.14484404,12276426.2281371,OK,0.022658786183939177,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5623409-1,m1047319,m1047318,1668880.86164374,12263661.5520292,1668637.94017151,12263654.8919332,OK,0.004202361791938083,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6350560-1,l3216358,m1026826,1665653.09076073,12283320.3204315,1665663.44954474,12283170.4887514,OK,0.022527961533758342,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5472347-1,m1108274,m1108276,1679829.38773394,12266599.1786559,1679999.9984221,12266630.09936,OK,0.005811069788642138,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6290199-1,m1089198,m1089201,1677674.10120393,12282933.9611351,1677152.93025944,12283190.4280794,OK,0.5261172400808201,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6409775-3,m1047763,n1136027,1670298.08174106,12288479.5109643,1670342.5561091,12288439.9599883,OK,0.012549002904186684,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5591811-1,l3101827,m1108540,1680962.70997499,12283180.8065754,1681119.11983114,12283645.5305438,OK,0.015693238029080847,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6229808-1,m1026335,l2804259,1667171.65818615,12260391.3793542,1667324.38983429,12260220.371354,OK,0.0018661830556557038,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5651985-3,n1136357,l2897790,1675665.94709006,12285841.6623859,1675743.33281813,12285735.7398258,OK,0.004181713796163136,2,3,74,2025-05-01T18:30:00+10:00
line,line.ln6047577-1,m1047513,m1047507,1669570.57070038,12282032.0301263,1669375.2447482,12281914.2619342,OK,0.22104498177328014,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5528574-2,m1142863,n1141480,1685676.71036338,12275880.7802006,1685666.18773937,12275869.9380886,OK,0.002522175600109822,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5896827-1,m1125916,l2879767,1682933.44712883,12272899.7154938,1682759.19100067,12273046.0491899,OK,0.0016323870804886389,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5774451-1,l3066809,m1069487,1673559.6405281,12280532.2305729,1673675.13134421,12280706.1180611,OK,0.018235425802445242,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5504876-1,m1142818,p829965,1684327.31183413,12273985.1882628,1684366.57199416,12273768.4689026,OK,0.011599284020869398,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5860423-4,q14733,m1047568,1671979.51841463,12283143.7102553,1671979.51841463,12283141.7102553,OK,0.4840682373488459,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6138613-1,m1047326,m1047322,1671167.40858987,12264070.0379176,1671187.23732589,12263966.5279015,OK,0.0018519795089275244,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6077771-1,m1009824,l2954338,1661553.55181292,12283715.5107039,1661452.79840482,12283717.3989599,OK,0.03850816165583459,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6138636-1,m1047409,l2841648,1671166.63034987,12272800.0516217,1671570.81953425,12272898.4703098,OK,0.002246068518822223,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6199512-1,m1089177,l2729406,1677022.93960332,12277941.0395305,1677474.04027574,12277937.7504425,OK,0.0034430819242289444,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6047564-1,m1026951,l2954347,1664875.32999201,12288132.780468,1665090.37818421,12288171.131316,OK,0.004087873248465983,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6258460-3,m4122657,l3027124,1688200.20271773,12283062.1946073,1687747.34895731,12282739.970479,OK,0.0021180224105524724,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5683810-1,m1069419,m1069418,1673756.98171228,12275633.8200723,1673805.72820833,12275482.3786642,OK,0.08390239630561869,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5852082-1,m1026824,p859694,1663101.80704636,12283078.7875033,1663080.67578234,12283085.3943513,OK,0.012694321990479557,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6380816-1,m1047453,l2691948,1669661.67802847,12276053.0415767,1669586.9833724,12275837.2479125,OK,0.0012426397537478057,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6108138-2,p860892,n1139543,1675629.44353803,12268914.7990101,1675594.23432199,12268914.9014101,OK,0.006688008380201532,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6167732-2,m1089205,n1134472,1676964.86651527,12283336.6921435,1676973.06670728,12283383.3742556,OK,0.0018306760156033084,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6229831-1,l2710542,l2729430,1663022.61907828,12283531.3422557,1662906.80877418,12283538.3996637,OK,0.05248825023100003,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6504020-2,m3032980,m3032977,1690965.82192031,12274981.2371597,1690139.94953554,12275145.1140239,OK,0.8624071802482779,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln81354561-2,m3763618,p1121282,1668719.22938759,12283634.3976158,1668729.1171316,12283641.9055838,OK,0.005666821400771761,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5654476-1,l2917330,l2861222,1684389.05084218,12273101.218214,1684198.23049001,12272877.8920058,OK,0.002829007043502768,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6987572-4,m1047490,p1164481,1670303.60724507,12280731.3821891,1670321.60097308,12280625.750445,OK,0.03263663792651758,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6260025-1,m1069356,m1069363,1675048.75361748,12273446.6666623,1675263.48232168,12273491.1533184,OK,0.002128258552808662,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5926291-1,m1069418,m1069417,1673805.72820833,12275482.3786642,1673856.39163237,12275198.9108879,OK,0.0839044198794695,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln8961800-1,p828359,l2878848,1669966.79726075,12283867.165104,1669576.16993239,12283750.6379999,OK,0.021000801242150504,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6437757-1,m1047486,l3177665,1671735.5811344,12280409.2195008,1671675.58292634,12280408.9778368,OK,0.002781619685430768,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5594245-1,m1108278,l2805036,1680482.17544655,12266717.868448,1680695.42139874,12266761.2491841,OK,0.0007970997453715176,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5957492-1,l2692654,m1125929,1683215.62876109,12273383.6906623,1683212.38472909,12273390.7644543,OK,0.0028120033423621855,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5956464-1,m1047669,m1047672,1670298.58145306,12284547.2895206,1670298.63060506,12284558.4265447,OK,0.12097970309886195,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6171683-1,m1125919,p829961,1683334.2980732,12273089.388966,1683321.48168919,12273121.178022,OK,0.003931238172423915,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5625715-1,m1142819,p829960,1684492.22908228,12274167.738791,1684487.05173827,12274174.140839,OK,0.0028455151334424392,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5746706-2,p829979,m3036172,1691639.80643294,12274625.5323274,1691645.02064094,12274518.8110473,OK,0.008833576210259361,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5653491-1,m1026883,m1026898,1668559.44033144,12285061.9314411,1668558.80135544,12285264.1181933,OK,0.002517616972296306,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5472361-1,m1089143,l3141400,1678554.22920475,12269872.861603,1678773.45941295,12269650.5880668,OK,0.0007579929547781231,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5683856-2,m1069469,n1139263,1673628.44513616,12278797.9145393,1673655.35995219,12278801.3797553,OK,0.0018481286813492662,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5565091-1,m1069481,p827507,1672943.77006352,12279668.8183481,1672926.26785551,12279641.8257081,OK,0.002532924871298841,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5653466-1,m1026377,l3048210,1667348.67911431,12262175.4290198,1667054.34874604,12262471.5206681,OK,0.0028072487129336254,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5534966-2,e182722,n1138596,1673833.48270435,12274468.2582153,1673874.29115239,12274484.2244233,OK,0.016076878668617896,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6409762-1,m1026331,l3214055,1666972.51066596,12260276.83881,1666869.95092187,12260448.5308422,OK,0.001255204608858208,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6109158-1,m1108295,l2936279,1680836.50811888,12270559.9205476,1680562.39970262,12270541.4107236,OK,0.15577936145235888,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5835145-1,m1026704,l2841634,1667884.08365881,12278196.4619947,1667855.96052279,12277659.4886822,OK,0.0031192162801967423,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5774493-1,m1047386,m1047379,1670422.96878118,12266801.4391361,1670519.69991727,12266504.8682558,OK,0.00732448262339869,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5835143-1,m1089118,m1089115,1676496.02197083,12268725.4818899,1676011.12110638,12268510.4582737,OK,0.12071820680380686,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5926315-1,m1026486,m1026488,1668058.89684297,12267885.6667211,1668027.25114695,12267901.6288331,OK,0.001221814290690744,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5895786-1,m1026364,l3010570,1666951.89959394,12261536.7602192,1666792.8519138,12261651.3908753,OK,0.001122036199783394,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln81048102-5,p904451,221-282819,1680888.52731892,12279304.5487798,1680874.47803891,12279310.6968758,OK,0.04721573584249208,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5861084-1,m1125968,p895107,1682159.56117611,12277912.9204905,1682162.47752811,12277885.3462184,OK,0.007409244357719096,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5774455-2,m1047672,n1136999,1670298.63060506,12284558.4265447,1670351.20276511,12284557.4435047,OK,0.003665490327048638,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6108132-1,m1069412,l2879061,1672653.92071925,12274970.9398157,1672845.51111943,12275161.2317839,OK,0.0008234674900721192,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6077775-1,m1026947,m1026946,1664668.33043982,12287843.1809797,1664871.86887201,12287436.3785473,OK,0.0032746931521615485,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5591718-1,m1142880,l2891575,1686350.64572401,12286465.3316344,1686093.82652377,12286266.9172983,OK,0.0012672774159525222,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5653461-1,m1026848,m1026847,1664416.63123958,12284147.5936483,1664200.69011938,12284146.3156963,OK,0.0018521959358079332,2,1,75,2025-05-01T18:45:00+10:00
