kind,element,terminal,bus_connection,local_node,current_rating_A,PDE_flat_conductor_index
line,Line.ln5746548-1,2,m1026760,3,400.0,479
line,Line.ln5835174-1,1,l3048205.3,3,400.0,480
line,Line.ln5835174-1,2,m1108361.3,3,400.0,481
line,Line.ln6505947-4,1,m3036169.1,1,400.0,482
line,Line.ln6505947-4,2,l2673317.1,1,400.0,483
line,Line.ln5683833-1,1,l3178981.2,2,400.0,484
line,Line.ln5683833-1,2,m1047368.2,2,400.0,485
line,Line.ln5561439-3,1,m1069519,1,400.0,486
line,Line.ln5561439-3,1,m1069519,2,400.0,487
line,Line.ln5561439-3,1,m1069519,3,400.0,488
line,Line.ln5561439-3,2,n1136354,1,400.0,489
line,Line.ln5561439-3,2,n1136354,2,400.0,490
line,Line.ln5561439-3,2,n1136354,3,400.0,491
line,Line.ln6109190-1,1,l2879794.1,1,400.0,492
line,Line.ln6109190-1,2,m1142811.1,1,400.0,493
line,Line.ln6258435-2,1,m1047702.1,1,400.0,494
line,Line.ln6258435-2,2,n1137002.1,1,400.0,495
line,Line.ln5804819-1,1,m1069565.2,2,400.0,496
line,Line.ln5804819-1,2,l2785536.2,2,400.0,497
line,Line.ln5593215-1,1,l3104114.2,2,400.0,498
line,Line.ln5593215-1,2,m1009824.2,2,400.0,499
line,Line.ln5833717-1,1,l2745848,1,400.0,500
line,Line.ln5833717-1,1,l2745848,2,400.0,501
line,Line.ln5833717-1,1,l2745848,3,400.0,502
line,Line.ln5833717-1,2,l2673308,1,400.0,503
line,Line.ln5833717-1,2,l2673308,2,400.0,504
line,Line.ln5833717-1,2,l2673308,3,400.0,505
line,Line.ln6199557-1,1,l2673308,1,400.0,506
line,Line.ln6199557-1,1,l2673308,2,400.0,507
line,Line.ln6199557-1,1,l2673308,3,400.0,508
line,Line.ln6199557-1,2,l2991939,1,400.0,509
line,Line.ln6199557-1,2,l2991939,2,400.0,510
line,Line.ln6199557-1,2,l2991939,3,400.0,511
line,Line.ln5744332-1,1,l2916606.3,3,400.0,512
line,Line.ln5744332-1,2,l2822864.3,3,400.0,513
line,Line.ln5558790-1,1,m1142851,1,400.0,514
line,Line.ln5558790-1,1,m1142851,2,400.0,515
line,Line.ln5558790-1,1,m1142851,3,400.0,516
line,Line.ln5558790-1,2,196-31070,1,400.0,517
line,Line.ln5558790-1,2,196-31070,2,400.0,518
line,Line.ln5558790-1,2,196-31070,3,400.0,519
line,Line.ln6078692-1,1,m1209822.3,3,400.0,520
line,Line.ln6078692-1,2,m1209823.3,3,400.0,521
line,Line.ln5956482-1,1,m1069550.2,2,400.0,522
line,Line.ln5956482-1,2,m1069551.2,2,400.0,523
line,Line.ln5593225-1,1,l2860483.2,2,400.0,524
line,Line.ln5593225-1,2,l3141397.2,2,400.0,525
line,Line.ln6900591-26,1,l3649299.1,1,400.0,526
line,Line.ln6900591-26,2,m3772794.1,1,400.0,527
line,Line.ln5952393-1,1,p895106.2,2,400.0,528
line,Line.ln5952393-1,2,l3048887.2,2,400.0,529
line,Line.ln6350531-1,1,m1047824.2,2,400.0,530
line,Line.ln6350531-1,2,m1047834.2,2,400.0,531
line,Line.ln5965099-10,1,m1069350,1,400.0,532
line,Line.ln5965099-10,1,m1069350,2,400.0,533
line,Line.ln5965099-10,1,m1069350,3,400.0,534
line,Line.ln5965099-10,2,n1144668,1,400.0,535
line,Line.ln5965099-10,2,n1144668,2,400.0,536
line,Line.ln5965099-10,2,n1144668,3,400.0,537
line,Line.ln6047568-1,1,l2879072.2,2,400.0,538
line,Line.ln6047568-1,2,m1047441.2,2,400.0,539
line,Line.ln5926292-1,1,m1108274.2,2,400.0,540
line,Line.ln5926292-1,2,m1108269.2,2,400.0,541
line,Line.ln6380806-1,1,l3235244.1,1,400.0,542
line,Line.ln6380806-1,2,m1069398.1,1,400.0,543
line,Line.ln6341781-3,1,n1147862.1,1,400.0,544
line,Line.ln6341781-3,2,l2685805.1,1,400.0,545
line,Line.ln8979367-1,1,m1069247.1,1,220.0,546
line,Line.ln8979367-1,2,m1069248.1,1,220.0,547
line,Line.ln6018340-1,1,l2786273.2,2,400.0,548
line,Line.ln6018340-1,2,m1108278.2,2,400.0,549
line,Line.ln6380847-1,1,l3254238,1,400.0,550
line,Line.ln6380847-1,1,l3254238,2,400.0,551
line,Line.ln6380847-1,1,l3254238,3,400.0,552
line,Line.ln6380847-1,2,m1047303,1,400.0,553
line,Line.ln6380847-1,2,m1047303,2,400.0,554
line,Line.ln6380847-1,2,m1047303,3,400.0,555
line,Line.ln8961797-1,1,m1047633.3,3,220.0,556
line,Line.ln8961797-1,2,l2897554.3,3,220.0,557
line,Line.ln6077797-1,1,m1069627.2,2,400.0,558
line,Line.ln6077797-1,2,l2897791.2,2,400.0,559
line,Line.ln6077773-1,1,m1089097.2,2,400.0,560
line,Line.ln6077773-1,2,m1108270.2,2,400.0,561
line,Line.ln5837496-4,1,n1142101.1,1,400.0,562
line,Line.ln5837496-4,2,l2936214.1,1,400.0,563
line,Line.ln5623392-1,1,l3066810.3,3,400.0,564
line,Line.ln5623392-1,2,l2897769.3,3,400.0,565
line,Line.ln5624380-1,1,m1209758.2,2,400.0,566
line,Line.ln5624380-1,2,m1209753.2,2,400.0,567
line,Line.ln6422809-2,1,m1047528,1,400.0,568
line,Line.ln6422809-2,1,m1047528,2,400.0,569
line,Line.ln6422809-2,1,m1047528,3,400.0,570
line,Line.ln6422809-2,2,l2858166,1,400.0,571
line,Line.ln6422809-2,2,l2858166,2,400.0,572
line,Line.ln6422809-2,2,l2858166,3,400.0,573
line,Line.ln5799561-1,1,m1142843,1,400.0,574
line,Line.ln5799561-1,1,m1142843,2,400.0,575
line,Line.ln5799561-1,1,m1142843,3,400.0,576
line,Line.ln5799561-1,2,l3081380,1,400.0,577
line,Line.ln5799561-1,2,l3081380,2,400.0,578
line,Line.ln5799561-1,2,l3081380,3,400.0,579
line,Line.ln6229818-1,1,l2804272.2,2,400.0,580
line,Line.ln6229818-1,2,l2841641.2,2,400.0,581
line,Line.ln5593230-1,1,m1069393.2,2,400.0,582
line,Line.ln5593230-1,2,m1069408.2,2,400.0,583
line,Line.ln5563901-3,1,n1142104,1,400.0,584
line,Line.ln5563901-3,1,n1142104,2,400.0,585
line,Line.ln5563901-3,1,n1142104,3,400.0,586
line,Line.ln5563901-3,2,m1108500,1,400.0,587
line,Line.ln5563901-3,2,m1108500,2,400.0,588
line,Line.ln5563901-3,2,m1108500,3,400.0,589
line,Line.ln6320339-1,1,l3216348.1,1,400.0,590
line,Line.ln6320339-1,2,l2841627.1,1,400.0,591
line,Line.ln5986927-1,1,m1026925.1,1,400.0,592
line,Line.ln5986927-1,2,l2916599.1,1,400.0,593
line,Line.ln6047567-1,1,m1047447.2,2,400.0,594
line,Line.ln6047567-1,2,l2954349.2,2,400.0,595
line,Line.ln5714047-1,1,l3235246.2,2,400.0,596
line,Line.ln5714047-1,2,l2710512.2,2,400.0,597
line,Line.ln5563934-1,1,m1125911.2,2,400.0,598
line,Line.ln5563934-1,2,l2711224.2,2,400.0,599
line,Line.ln6169249-3,1,n1147863.3,3,400.0,600
line,Line.ln6169249-3,2,l3122817.3,3,400.0,601
line,Line.ln6230800-1,1,m1186061.2,2,400.0,602
line,Line.ln6230800-1,2,l2861223.2,2,400.0,603
line,Line.ln5985339-2,1,m1069130.1,1,400.0,604
line,Line.ln5985339-2,2,l3085396.1,1,400.0,605
line,Line.ln5898059-3,1,e182730.1,1,400.0,606
line,Line.ln5898059-3,2,n1142109.1,1,400.0,607
line,Line.ln5956457-2,1,m1069417,1,400.0,608
line,Line.ln5956457-2,1,m1069417,2,400.0,609
line,Line.ln5956457-2,1,m1069417,3,400.0,610
line,Line.ln5956457-2,2,n1138597,1,400.0,611
line,Line.ln5956457-2,2,n1138597,2,400.0,612
line,Line.ln5956457-2,2,n1138597,3,400.0,613
line,Line.ln5865229-1,1,m1026987.2,2,400.0,614
line,Line.ln5865229-1,2,m1026990.2,2,400.0,615
line,Line.ln6018331-1,1,m1142832,1,400.0,616
line,Line.ln6018331-1,1,m1142832,2,400.0,617
line,Line.ln6018331-1,1,m1142832,3,400.0,618
line,Line.ln6018331-1,2,l3160865,1,400.0,619
line,Line.ln6018331-1,2,l3160865,2,400.0,620
line,Line.ln6018331-1,2,l3160865,3,400.0,621
line,Line.ln6199535-1,1,l2673323.3,3,400.0,622
line,Line.ln6199535-1,2,m1009809.3,3,400.0,623
line,Line.ln5502538-1,1,l2822869,1,400.0,624
line,Line.ln5502538-1,1,l2822869,2,400.0,625
line,Line.ln5502538-1,1,l2822869,3,400.0,626
line,Line.ln5502538-1,2,m1026808,1,400.0,627
line,Line.ln5502538-1,2,m1026808,2,400.0,628
line,Line.ln5502538-1,2,m1026808,3,400.0,629
line,Line.ln5742816-2,1,m1047825.2,2,400.0,630
line,Line.ln5742816-2,2,m1069731.2,2,400.0,631
line,Line.ln6229803-3,1,n1140520.3,3,400.0,632
line,Line.ln6229803-3,2,l2729410.3,3,400.0,633
line,Line.ln5986930-1,1,m1026646.1,1,400.0,634
line,Line.ln5986930-1,2,l3178978.1,1,400.0,635
line,Line.ln6350532-1,1,m1069384.1,1,400.0,636
line,Line.ln6350532-1,2,l3066805.1,1,400.0,637
line,Line.ln5588016-3,1,l2710546.2,2,400.0,638
line,Line.ln5588016-3,2,m4362181.2,2,400.0,639
line,Line.ln5623409-1,1,m1047319.3,3,400.0,640
line,Line.ln5623409-1,2,m1047318.3,3,400.0,641
line,Line.ln6350560-1,1,l3216358.1,1,400.0,642
line,Line.ln6350560-1,2,m1026826.1,1,400.0,643
line,Line.ln5472347-1,1,m1108274.2,2,400.0,644
line,Line.ln5472347-1,2,m1108276.2,2,400.0,645
line,Line.ln6290199-1,1,m1089198,1,400.0,646
line,Line.ln6290199-1,1,m1089198,2,400.0,647
line,Line.ln6290199-1,1,m1089198,3,400.0,648
line,Line.ln6290199-1,2,m1089201,1,400.0,649
line,Line.ln6290199-1,2,m1089201,2,400.0,650
line,Line.ln6290199-1,2,m1089201,3,400.0,651
line,Line.ln6409775-3,1,m1047763.1,1,400.0,652
line,Line.ln6409775-3,2,n1136027.1,1,400.0,653
line,Line.ln5591811-1,1,l3101827.3,3,400.0,654
line,Line.ln5591811-1,2,m1108540.3,3,400.0,655
line,Line.ln6229808-1,1,m1026335.1,1,400.0,656
line,Line.ln6229808-1,2,l2804259.1,1,400.0,657
line,Line.ln5651985-3,1,n1136357.3,3,400.0,658
line,Line.ln5651985-3,2,l2897790.3,3,400.0,659
line,Line.ln6047577-1,1,m1047513,1,400.0,660
line,Line.ln6047577-1,1,m1047513,2,400.0,661
line,Line.ln6047577-1,1,m1047513,3,400.0,662
line,Line.ln6047577-1,2,m1047507,1,400.0,663
line,Line.ln6047577-1,2,m1047507,2,400.0,664
line,Line.ln6047577-1,2,m1047507,3,400.0,665
line,Line.ln5528574-2,1,m1142863.3,3,400.0,666
line,Line.ln5528574-2,2,n1141480.3,3,400.0,667
line,Line.ln5896827-1,1,m1125916.2,2,400.0,668
line,Line.ln5896827-1,2,l2879767.2,2,400.0,669
line,Line.ln5774451-1,1,l3066809.3,3,400.0,670
line,Line.ln5774451-1,2,m1069487.3,3,400.0,671
line,Line.ln5504876-1,1,m1142818,1,400.0,672
line,Line.ln5504876-1,1,m1142818,2,400.0,673
line,Line.ln5504876-1,1,m1142818,3,400.0,674
line,Line.ln5504876-1,2,p829965,1,400.0,675
line,Line.ln5504876-1,2,p829965,2,400.0,676
line,Line.ln5504876-1,2,p829965,3,400.0,677
line,Line.ln5860423-4,1,q14733,1,400.0,678
line,Line.ln5860423-4,1,q14733,2,400.0,679
line,Line.ln5860423-4,1,q14733,3,400.0,680
line,Line.ln5860423-4,2,m1047568,1,400.0,681
line,Line.ln5860423-4,2,m1047568,2,400.0,682
line,Line.ln5860423-4,2,m1047568,3,400.0,683
line,Line.ln6138613-1,1,m1047326.1,1,400.0,684
line,Line.ln6138613-1,2,m1047322.1,1,400.0,685
line,Line.ln6077771-1,1,m1009824.2,2,400.0,686
line,Line.ln6077771-1,2,l2954338.2,2,400.0,687
line,Line.ln6138636-1,1,m1047409.1,1,400.0,688
line,Line.ln6138636-1,2,l2841648.1,1,400.0,689
line,Line.ln6199512-1,1,m1089177.3,3,400.0,690
line,Line.ln6199512-1,2,l2729406.3,3,400.0,691
line,Line.ln6047564-1,1,m1026951.2,2,400.0,692
line,Line.ln6047564-1,2,l2954347.2,2,400.0,693
line,Line.ln6258460-3,1,m4122657.3,3,400.0,694
line,Line.ln6258460-3,2,l3027124.3,3,400.0,695
line,Line.ln5683810-1,1,m1069419,1,400.0,696
line,Line.ln5683810-1,1,m1069419,2,400.0,697
line,Line.ln5683810-1,1,m1069419,3,400.0,698
line,Line.ln5683810-1,2,m1069418,1,400.0,699
line,Line.ln5683810-1,2,m1069418,2,400.0,700
line,Line.ln5683810-1,2,m1069418,3,400.0,701
line,Line.ln5852082-1,1,m1026824.3,3,400.0,702
line,Line.ln5852082-1,2,p859694.3,3,400.0,703
line,Line.ln6380816-1,1,m1047453.2,2,400.0,704
line,Line.ln6380816-1,2,l2691948.2,2,400.0,705
line,Line.ln6108138-2,1,p860892.3,3,400.0,706
line,Line.ln6108138-2,2,n1139543.3,3,400.0,707
line,Line.ln6167732-2,1,m1089205.1,1,400.0,708
line,Line.ln6167732-2,2,n1134472.1,1,400.0,709
line,Line.ln6229831-1,1,l2710542.2,2,400.0,710
line,Line.ln6229831-1,2,l2729430.2,2,400.0,711
line,Line.ln6504020-2,1,m3032980,1,400.0,712
line,Line.ln6504020-2,1,m3032980,2,400.0,713
line,Line.ln6504020-2,1,m3032980,3,400.0,714
line,Line.ln6504020-2,2,m3032977,1,400.0,715
line,Line.ln6504020-2,2,m3032977,2,400.0,716
line,Line.ln6504020-2,2,m3032977,3,400.0,717
line,Line.ln81354561-2,1,m3763618.3,3,220.0,718
line,Line.ln81354561-2,2,p1121282.3,3,220.0,719
line,Line.ln5654476-1,1,l2917330.1,1,400.0,720
line,Line.ln5654476-1,2,l2861222.1,1,400.0,721
line,Line.ln6987572-4,1,m1047490.1,1,400.0,722
line,Line.ln6987572-4,2,p1164481.1,1,400.0,723
line,Line.ln6260025-1,1,m1069356.3,3,400.0,724
line,Line.ln6260025-1,2,m1069363.3,3,400.0,725
line,Line.ln5926291-1,1,m1069418,1,400.0,726
line,Line.ln5926291-1,1,m1069418,2,400.0,727
line,Line.ln5926291-1,1,m1069418,3,400.0,728
line,Line.ln5926291-1,2,m1069417,1,400.0,729
line,Line.ln5926291-1,2,m1069417,2,400.0,730
line,Line.ln5926291-1,2,m1069417,3,400.0,731
line,Line.ln8961800-1,1,p828359.3,3,220.0,732
line,Line.ln8961800-1,2,l2878848.3,3,220.0,733
line,Line.ln6437757-1,1,m1047486.1,1,400.0,734
line,Line.ln6437757-1,2,l3177665.1,1,400.0,735
line,Line.ln5594245-1,1,m1108278.2,2,400.0,736
line,Line.ln5594245-1,2,l2805036.2,2,400.0,737
line,Line.ln5957492-1,1,l2692654.1,1,400.0,738
line,Line.ln5957492-1,2,m1125929.1,1,400.0,739
line,Line.ln5956464-1,1,m1047669,1,400.0,740
line,Line.ln5956464-1,1,m1047669,2,400.0,741
line,Line.ln5956464-1,1,m1047669,3,400.0,742
line,Line.ln5956464-1,2,m1047672,1,400.0,743
line,Line.ln5956464-1,2,m1047672,2,400.0,744
line,Line.ln5956464-1,2,m1047672,3,400.0,745
line,Line.ln6171683-1,1,m1125919.1,1,400.0,746
line,Line.ln6171683-1,2,p829961.1,1,400.0,747
line,Line.ln5625715-1,1,m1142819.2,2,400.0,748
line,Line.ln5625715-1,2,p829960.2,2,400.0,749
line,Line.ln5746706-2,1,p829979.2,2,400.0,750
line,Line.ln5746706-2,2,m3036172.2,2,400.0,751
line,Line.ln5653491-1,1,m1026883.3,3,400.0,752
line,Line.ln5653491-1,2,m1026898.3,3,400.0,753
line,Line.ln5472361-1,1,m1089143.1,1,400.0,754
line,Line.ln5472361-1,2,l3141400.1,1,400.0,755
line,Line.ln5683856-2,1,m1069469.1,1,400.0,756
line,Line.ln5683856-2,2,n1139263.1,1,400.0,757
line,Line.ln5565091-1,1,m1069481.3,3,400.0,758
line,Line.ln5565091-1,2,p827507.3,3,400.0,759
line,Line.ln5653466-1,1,m1026377.1,1,400.0,760
line,Line.ln5653466-1,2,l3048210.1,1,400.0,761
line,Line.ln5534966-2,1,e182722.1,1,400.0,762
line,Line.ln5534966-2,2,n1138596.1,1,400.0,763
line,Line.ln6409762-1,1,m1026331.3,3,400.0,764
line,Line.ln6409762-1,2,l3214055.3,3,400.0,765
line,Line.ln6109158-1,1,m1108295,1,400.0,766
line,Line.ln6109158-1,1,m1108295,2,400.0,767
line,Line.ln6109158-1,1,m1108295,3,400.0,768
line,Line.ln6109158-1,2,l2936279,1,400.0,769
line,Line.ln6109158-1,2,l2936279,2,400.0,770
line,Line.ln6109158-1,2,l2936279,3,400.0,771
line,Line.ln5835145-1,1,m1026704.2,2,400.0,772
line,Line.ln5835145-1,2,l2841634.2,2,400.0,773
line,Line.ln5774493-1,1,m1047386.2,2,400.0,774
line,Line.ln5774493-1,2,m1047379.2,2,400.0,775
line,Line.ln5835143-1,1,m1089118,1,400.0,776
line,Line.ln5835143-1,1,m1089118,2,400.0,777
line,Line.ln5835143-1,1,m1089118,3,400.0,778
line,Line.ln5835143-1,2,m1089115,1,400.0,779
line,Line.ln5835143-1,2,m1089115,2,400.0,780
line,Line.ln5835143-1,2,m1089115,3,400.0,781
line,Line.ln5926315-1,1,m1026486.2,2,400.0,782
line,Line.ln5926315-1,2,m1026488.2,2,400.0,783
line,Line.ln5895786-1,1,m1026364.1,1,400.0,784
line,Line.ln5895786-1,2,l3010570.1,1,400.0,785
line,Line.ln81048102-5,1,p904451.1,1,220.0,786
line,Line.ln81048102-5,2,221-282819.1,1,220.0,787
line,Line.ln5861084-1,1,m1125968.3,3,400.0,788
line,Line.ln5861084-1,2,p895107.3,3,400.0,789
line,Line.ln5774455-2,1,m1047672.1,1,400.0,790
line,Line.ln5774455-2,2,n1136999.1,1,400.0,791
line,Line.ln6108132-1,1,m1069412.2,2,400.0,792
line,Line.ln6108132-1,2,l2879061.2,2,400.0,793
line,Line.ln6077775-1,1,m1026947.2,2,400.0,794
line,Line.ln6077775-1,2,m1026946.2,2,400.0,795
line,Line.ln5591718-1,1,m1142880.3,3,400.0,796
line,Line.ln5591718-1,2,l2891575.3,3,400.0,797
line,Line.ln5653461-1,1,m1026848.1,1,400.0,798
line,Line.ln5653461-1,2,m1026847.1,1,400.0,799
line,Line.ln6290229-1,1,l2897793.1,1,400.0,800
line,Line.ln6290229-1,2,m1069521.1,1,400.0,801
line,Line.ln5774463-1,1,m1069175.3,3,400.0,802
line,Line.ln5774463-1,2,l3197637.3,3,400.0,803
line,Line.ln6380814-1,1,m1047441.2,2,400.0,804
line,Line.ln6380814-1,2,l3197635.2,2,400.0,805
line,Line.ln5895776-1,1,l2804257.2,2,400.0,806
line,Line.ln5895776-1,2,l2860485.2,2,400.0,807
line,Line.ln6200439-1,1,l3235945.3,3,400.0,808
line,Line.ln6200439-1,2,l2842330.3,3,400.0,809
line,Line.ln6138601-1,1,l2804254.1,1,400.0,810
line,Line.ln6138601-1,2,m1047752.1,1,400.0,811
line,Line.ln5927421-1,1,m1166370.3,3,400.0,812
line,Line.ln5927421-1,2,m1166364.3,3,400.0,813
line,Line.ln5532748-5,1,m1047592,1,400.0,814
line,Line.ln5532748-5,1,m1047592,2,400.0,815
line,Line.ln5532748-5,1,m1047592,3,400.0,816
line,Line.ln5532748-5,2,m3763619,1,400.0,817
line,Line.ln5532748-5,2,m3763619,2,400.0,818
line,Line.ln5532748-5,2,m3763619,3,400.0,819
line,Line.ln6506318-4,1,m3037540.3,3,400.0,820
line,Line.ln6506318-4,2,l2710509.3,3,400.0,821
line,Line.ln6288856-3,1,l2763072.2,2,400.0,822
line,Line.ln6288856-3,2,m4118754.2,2,400.0,823
line,Line.ln5653452-1,1,m1089196,1,400.0,824
line,Line.ln5653452-1,1,m1089196,2,400.0,825
line,Line.ln5653452-1,1,m1089196,3,400.0,826
line,Line.ln5653452-1,2,m1089198,1,400.0,827
line,Line.ln5653452-1,2,m1089198,2,400.0,828
line,Line.ln5653452-1,2,m1089198,3,400.0,829
line,Line.ln6290205-1,1,m1047484,1,400.0,830
line,Line.ln6290205-1,1,m1047484,2,400.0,831
line,Line.ln6290205-1,1,m1047484,3,400.0,832
line,Line.ln6290205-1,2,l3010560,1,400.0,833
line,Line.ln6290205-1,2,l3010560,2,400.0,834
line,Line.ln6290205-1,2,l3010560,3,400.0,835
line,Line.ln6350547-1,1,l3254219.3,3,400.0,836
line,Line.ln6350547-1,2,l3254220.3,3,400.0,837
line,Line.ln6229800-1,1,m1026648.1,1,400.0,838
line,Line.ln6229800-1,2,m1026647.1,1,400.0,839
line,Line.ln6138609-1,1,m1089112.3,3,400.0,840
line,Line.ln6138609-1,2,l2691951.3,3,400.0,841
line,Line.ln81048090-1,1,m1108433.2,2,220.0,844
line,Line.ln81048090-1,2,228-1048090-1_int.2,2,220.0,845
line,Line.ln5683828-1,1,m1026327.2,2,400.0,846
line,Line.ln5683828-1,2,l2841636.2,2,400.0,847
line,Line.ln8979256-1,1,m1089183,1,190.0,848
line,Line.ln8979256-1,1,m1089183,2,190.0,849
line,Line.ln8979256-1,1,m1089183,3,190.0,850
line,Line.ln8979256-1,2,l2990826,1,190.0,851
line,Line.ln8979256-1,2,l2990826,2,190.0,852
line,Line.ln8979256-1,2,l2990826,3,190.0,853
line,Line.ln6506317-2,1,l2911069.2,2,400.0,854
line,Line.ln6506317-2,2,l2948732.2,2,400.0,855
line,Line.ln6078744-1,1,m1108260.2,2,400.0,856
line,Line.ln6078744-1,2,m1108259.2,2,400.0,857
line,Line.ln81018875-1,1,m1069312.3,3,220.0,858
line,Line.ln81018875-1,2,p873800.3,3,220.0,859
line,Line.ln6078691-1,1,p901951.3,3,400.0,860
line,Line.ln6078691-1,2,m1186078.3,3,400.0,861
line,Line.ln6258439-1,1,l2876797,1,400.0,862
line,Line.ln6258439-1,1,l2876797,2,400.0,863
line,Line.ln6258439-1,1,l2876797,3,400.0,864
line,Line.ln6258439-1,2,r18241,1,400.0,865
line,Line.ln6258439-1,2,r18241,2,400.0,866
line,Line.ln6258439-1,2,r18241,3,400.0,867
line,Line.ln6108164-1,1,l3254227.2,2,400.0,868
line,Line.ln6108164-1,2,m1069550.2,2,400.0,869
line,Line.ln5927379-2,1,m3037455.3,3,400.0,870
line,Line.ln5927379-2,2,l3217052.3,3,400.0,871
line,Line.ln6110365-1,1,p827500.1,1,400.0,872
line,Line.ln6110365-1,2,l2822861.1,1,400.0,873
line,Line.ln5773040-1,1,m1047724,1,400.0,874
line,Line.ln5773040-1,1,m1047724,2,400.0,875
line,Line.ln5773040-1,1,m1047724,3,400.0,876
line,Line.ln5773040-1,2,m1047722,1,400.0,877
line,Line.ln5773040-1,2,m1047722,2,400.0,878
line,Line.ln5773040-1,2,m1047722,3,400.0,879
line,Line.v7173_48332_sw,1,d5534969-2_int,1,400.0,880
line,Line.v7173_48332_sw,1,d5534969-2_int,2,400.0,881
line,Line.v7173_48332_sw,1,d5534969-2_int,3,400.0,882
line,Line.v7173_48332_sw,2,e182729,1,400.0,883
line,Line.v7173_48332_sw,2,e182729,2,400.0,884
line,Line.v7173_48332_sw,2,e182729,3,400.0,885
line,Line.ln5534969-2,1,n1134477,1,400.0,886
line,Line.ln5534969-2,1,n1134477,2,400.0,887
line,Line.ln5534969-2,1,n1134477,3,400.0,888
line,Line.ln5534969-2,2,d5534969-2_int,1,400.0,889
line,Line.ln5534969-2,2,d5534969-2_int,2,400.0,890
line,Line.ln5534969-2,2,d5534969-2_int,3,400.0,891
line,Line.ln6015891-1,1,m1166355.1,1,400.0,892
line,Line.ln6015891-1,2,l2858200.1,1,400.0,893
line,Line.ln5683816-1,1,m1047699,1,400.0,894
line,Line.ln5683816-1,1,m1047699,2,400.0,895
line,Line.ln5683816-1,1,m1047699,3,400.0,896
line,Line.ln5683816-1,2,l2935554,1,400.0,897
line,Line.ln5683816-1,2,l2935554,2,400.0,898
line,Line.ln5683816-1,2,l2935554,3,400.0,899
line,Line.ln6199561-1,1,m1047292.3,3,400.0,900
line,Line.ln6199561-1,2,l2766750.3,3,400.0,901
line,Line.ln6900591-12,1,l3649300.1,1,400.0,902
line,Line.ln6900591-12,2,l3649301.1,1,400.0,903
line,Line.ln6411363-1,1,m1047733.1,1,400.0,904
line,Line.ln6411363-1,2,l3066804.1,1,400.0,905
line,Line.ln6108130-6,1,m3327098.2,2,400.0,906
line,Line.ln6108130-6,2,l2691943.2,2,400.0,907
line,Line.ln5837516-1,1,p829986.1,1,400.0,908
line,Line.ln5837516-1,2,m1125904.1,1,400.0,909
line,Line.ln6017301-4,1,m3036169.1,1,400.0,910
line,Line.ln6017301-4,2,n1139550.1,1,400.0,911
line,Line.ln5981121-1,1,m1026307.2,2,400.0,912
line,Line.ln5981121-1,2,l3085388.2,2,400.0,913
line,Line.ln81048107-4,1,l3233413.2,2,220.0,914
line,Line.ln81048107-4,2,m1108464.2,2,220.0,915
line,Line.ln5472374-1,1,l3122827.1,1,400.0,916
line,Line.ln5472374-1,2,l2954355.1,1,400.0,917
line,Line.ln5746550-2,1,p827576.2,2,400.0,918
line,Line.ln5746550-2,2,n1139256.2,2,400.0,919
line,Line.ln5561437-1,1,l2952003,1,400.0,920
line,Line.ln5561437-1,1,l2952003,2,400.0,921
line,Line.ln5561437-1,1,l2952003,3,400.0,922
line,Line.ln5561437-1,2,m1108381,1,400.0,923
line,Line.ln5561437-1,2,m1108381,2,400.0,924
line,Line.ln5561437-1,2,m1108381,3,400.0,925
line,Line.ln6439986-3,1,n1136359.3,3,400.0,926
line,Line.ln6439986-3,2,l3008237.3,3,400.0,927
line,Line.ln5744324-1,1,m1089102.3,3,400.0,928
line,Line.ln5744324-1,2,m1089096.3,3,400.0,929
line,Line.ln6376708-1,1,p895102.2,2,400.0,930
line,Line.ln6376708-1,2,m1125978.2,2,400.0,931
line,Line.ln5895816-2,1,m1026706,1,400.0,932
line,Line.ln5895816-2,1,m1026706,2,400.0,933
line,Line.ln5895816-2,1,m1026706,3,400.0,934
line,Line.ln5895816-2,2,n1140825,1,400.0,935
line,Line.ln5895816-2,2,n1140825,2,400.0,936
line,Line.ln5895816-2,2,n1140825,3,400.0,937
line,Line.ln5593235-1,1,l3141399.3,3,400.0,938
line,Line.ln5593235-1,2,m1069210.3,3,400.0,939
line,Line.ln81354563-2,1,m3763624.3,3,220.0,940
line,Line.ln81354563-2,2,p1121283.3,3,220.0,941
line,Line.ln5866260-1,1,m1142839.3,3,400.0,942
line,Line.ln5866260-1,2,l3067507.3,3,400.0,943
line,Line.ln6018243-1,1,m1108540.3,3,400.0,944
line,Line.ln6018243-1,2,l3235945.3,3,400.0,945
line,Line.ln5928743-3,1,n1141478.2,2,400.0,946
line,Line.ln5928743-3,2,m1142826.2,2,400.0,947
line,Line.ln5957501-1,1,m1108334.3,3,400.0,948
line,Line.ln5957501-1,2,l2692664.3,3,400.0,949
line,Line.ln6379357-1,1,l2823544.1,1,400.0,950
line,Line.ln6379357-1,2,m1126016.1,1,400.0,951
line,Line.ln6291252-2,1,226-23751,1,400.0,952
line,Line.ln6291252-2,1,226-23751,2,400.0,953
line,Line.ln6291252-2,1,226-23751,3,400.0,954
line,Line.ln6291252-2,2,l2955081,1,400.0,955
line,Line.ln6291252-2,2,l2955081,2,400.0,956
