load,bus_connection,local_nodes,phases,primary_phase,connection,base_kv,base_kw,base_kvar,base_pf,model,Vminpu,Vmaxpu,status
247057a0b,sx3104128a.2,"[2, 0]",1,A,wye,0.12,1.88570849657059,0.4726030978846518,0.97,1,0.88,1.05,Variable
247058a0a,sx2673315a.1,"[1, 0]",1,A,wye,0.12,1.52472663521767,0.3821325154665217,0.97,1,0.88,1.05,Variable
247058a0b,sx2673315a.2,"[2, 0]",1,A,wye,0.12,2.02527336478233,0.5075813509882924,0.97,1,0.88,1.05,Variable
247059a0a,sx2766721a.1,"[1, 0]",1,A,wye,0.12,8.80876093804836,2.207683592356941,0.97,1,0.88,1.05,Variable
247059a0b,sx2766721a.2,"[2, 0]",1,A,wye,0.12,0.0612390619516372,0.015347955658325921,0.97,1,0.88,1.05,Variable
247060a0a,sx2991906a.1,"[1, 0]",1,A,wye,0.12,3.52660758495331,0.883851174613432,0.97,1,0.88,1.05,Variable
247060a0b,sx2991906a.2,"[2, 0]",1,A,wye,0.12,0.023392415046692,0.005862691841382566,0.97,1,0.88,1.05,Variable
247061a0a,sx2879054a.1,"[1, 0]",1,A,wye,0.12,5.38110441029072,1.3486318903314953,0.97,1,0.88,1.05,Variable
247061a0b,sx2879054a.2,"[2, 0]",1,A,wye,0.12,3.48889558970928,0.8743996576837724,0.97,1,0.88,1.05,Variable
247084b0a,sx3254211b.1,"[1, 0]",1,B,wye,0.12,8.38545623421669,2.1015934332767765,0.97,1,0.88,1.05,Variable
247084b0b,sx3254211b.2,"[2, 0]",1,B,wye,0.12,1.34454376578331,0.33697443168247454,0.97,1,0.88,1.05,Variable
247100b0a,sx2729407b.1,"[1, 0]",1,B,wye,0.12,5.83493074893951,1.4623714921507198,0.97,1,0.88,1.05,Variable
247100b0b,sx2729407b.2,"[2, 0]",1,B,wye,0.12,0.00506925106048595,0.0012704740735366537,0.97,1,0.88,1.05,Variable
247105b0a,sx2691942b.1,"[1, 0]",1,B,wye,0.12,1.84758275985718,0.4630478875683909,0.97,1,0.88,1.05,Variable
247105b0b,sx2691942b.2,"[2, 0]",1,B,wye,0.12,3.99241724014282,1.0005940786558665,0.97,1,0.88,1.05,Variable
247122b0a,sx3197629b.1,"[1, 0]",1,B,wye,0.12,5.04927028179169,1.2654664183628939,0.97,1,0.88,1.05,Variable
247122b0b,sx3197629b.2,"[2, 0]",1,B,wye,0.12,0.790729718208313,0.19817554786136443,0.97,1,0.88,1.05,Variable
247126b0a,sx2879065b.1,"[1, 0]",1,B,wye,0.12,2.55799276232719,0.6410934171643815,0.97,1,0.88,1.05,Variable
247126b0b,sx2879065b.2,"[2, 0]",1,B,wye,0.12,1.33200723767281,0.3338324815706119,0.97,1,0.88,1.05,Variable
247160b0a,sx0247160b.1,"[1, 0]",1,B,wye,0.12,0.894048733711243,0.22406973399134097,0.97,1,0.88,1.05,Variable
247160b0b,sx0247160b.2,"[2, 0]",1,B,wye,0.12,4.94595126628876,1.2395722322329172,0.97,1,0.88,1.05,Variable
247162b0a,sx0247162b.1,"[1, 0]",1,B,wye,0.12,2.80735771179199,0.7035901645859692,0.97,1,0.88,1.05,Variable
247162b0b,sx0247162b.2,"[2, 0]",1,B,wye,0.12,3.03264228820801,0.7600518016382882,0.97,1,0.88,1.05,Variable
247164b0a,sx2766732b.1,"[1, 0]",1,B,wye,0.12,2.88989612519741,0.7242762409020206,0.97,1,0.88,1.05,Variable
247164b0b,sx2766732b.2,"[2, 0]",1,B,wye,0.12,1.00010387480259,0.2506496578329729,0.97,1,0.88,1.05,Variable
247170b0a,sx2897784b.1,"[1, 0]",1,B,wye,0.12,2.31484323382378,0.5801544010710199,0.97,1,0.88,1.05,Variable
247170b0b,sx2897784b.2,"[2, 0]",1,B,wye,0.12,12.2751567661762,3.0764442782460844,0.97,1,0.88,1.05,Variable
247171b0a,sx0247171b.1,"[1, 0]",1,B,wye,0.12,2.87268362522125,0.7199623817738114,0.97,1,0.88,1.05,Variable
247171b0b,sx0247171b.2,"[2, 0]",1,B,wye,0.12,2.96731637477875,0.7436795844504461,0.97,1,0.88,1.05,Variable
247184c0a,sx2936279c.1,"[1, 0]",1,C,wye,0.12,1.91365693330765,0.4796076363947075,0.97,1,0.88,1.05,Variable
247184c0b,sx2936279c.2,"[2, 0]",1,C,wye,0.12,8.25634306669235,2.0692346232800696,0.97,1,0.88,1.05,Variable
247185b0a,sx3179678b.1,"[1, 0]",1,B,wye,0.12,4.08162429332733,1.022951473642861,0.97,1,0.88,1.05,Variable
247185b0b,sx3179678b.2,"[2, 0]",1,B,wye,0.12,1.75837570667267,0.44069049258139636,0.97,1,0.88,1.05,Variable
251828b0a,sx3179650b.1,"[1, 0]",1,B,wye,0.12,1.78434782981873,0.4471997202164166,0.97,1,0.88,1.05,Variable
251828b0b,sx3179650b.2,"[2, 0]",1,B,wye,0.12,4.05565217018127,1.016442246007841,0.97,1,0.88,1.05,Variable
251855c0a,sx2730107c.1,"[1, 0]",1,C,wye,0.12,2.60943734228611,0.6539866442470278,0.97,1,0.88,1.05,Variable
251855c0b,sx2730107c.2,"[2, 0]",1,C,wye,0.12,7.56056265771389,1.8948556154277492,0.97,1,0.88,1.05,Variable
251856c0a,sx3048888c.1,"[1, 0]",1,C,wye,0.12,3.22170386314392,0.8074350987747009,0.97,1,0.88,1.05,Variable
251856c0b,sx3048888c.2,"[2, 0]",1,C,wye,0.12,2.87829613685608,0.7213690097814585,0.97,1,0.88,1.05,Variable
251857c0a,sx3064514c.1,"[1, 0]",1,C,wye,0.12,0.163874715566635,0.04107087515520386,0.97,1,0.88,1.05,Variable
251857c0b,sx3064514c.2,"[2, 0]",1,C,wye,0.12,5.93612528443336,1.4877332334009543,0.97,1,0.88,1.05,Variable
251858c0a,sx2861158c.1,"[1, 0]",1,C,wye,0.12,5.36943990826607,1.3457084905577992,0.97,1,0.88,1.05,Variable
251858c0b,sx2861158c.2,"[2, 0]",1,C,wye,0.12,4.80056009173393,1.203133769116978,0.97,1,0.88,1.05,Variable
251859c0a,sx2952007c.1,"[1, 0]",1,C,wye,0.12,2.24143562614918,0.5617567203804941,0.97,1,0.88,1.05,Variable
251859c0b,sx2952007c.2,"[2, 0]",1,C,wye,0.12,7.92856437385082,1.987085539294283,0.97,1,0.88,1.05,Variable
251862c0a,sx3254873c.1,"[1, 0]",1,C,wye,0.12,6.05969550609589,1.518702850216179,0.97,1,0.88,1.05,Variable
251862c0b,sx3254873c.2,"[2, 0]",1,C,wye,0.12,0.0403044939041139,0.010101258339981312,0.97,1,0.88,1.05,Variable
251863c0a,sx2745811c.1,"[1, 0]",1,C,wye,0.12,8.2485082000494,2.0672710206056877,0.97,1,0.88,1.05,Variable
251863c0b,sx2745811c.2,"[2, 0]",1,C,wye,0.12,1.9214917999506,0.4815712390690897,0.97,1,0.88,1.05,Variable
251865c0a,sx3142050c.1,"[1, 0]",1,C,wye,0.12,5.40203474760056,1.353877527327028,0.97,1,0.88,1.05,Variable
251865c0b,sx3142050c.2,"[2, 0]",1,C,wye,0.12,0.697965252399444,0.17492658122913224,0.97,1,0.88,1.05,Variable
251867c0a,sx2861157c.1,"[1, 0]",1,C,wye,0.12,2.71486888468266,0.6804102795236276,0.97,1,0.88,1.05,Variable
251867c0b,sx2861157c.2,"[2, 0]",1,C,wye,0.12,7.45513111531734,1.8684319801511495,0.97,1,0.88,1.05,Variable
260457b0a,sx3086079b.1,"[1, 0]",1,B,wye,0.12,2.90031623840332,0.7268877674398592,0.97,1,0.88,1.05,Variable
260457b0b,sx3086079b.2,"[2, 0]",1,B,wye,0.12,0.98968376159668,0.24803813129513425,0.97,1,0.88,1.05,Variable
260458b0a,sx2936276b.1,"[1, 0]",1,B,wye,0.12,0.501638917326927,0.12572256357722453,0.97,1,0.88,1.05,Variable
260458b0b,sx2936276b.2,"[2, 0]",1,B,wye,0.12,3.38836108267307,0.8492033351577681,0.97,1,0.88,1.05,Variable
260461b0a,sx2861223b.1,"[1, 0]",1,B,wye,0.12,4.46131198048592,1.118110177920933,0.97,1,0.88,1.05,Variable
260461b0b,sx2861223b.2,"[2, 0]",1,B,wye,0.12,5.26868801951408,1.320457687038318,0.97,1,0.88,1.05,Variable
260463b0a,sx3086075b.1,"[1, 0]",1,B,wye,0.12,1.2749899148941,0.31954259348488,0.97,1,0.88,1.05,Variable
260463b0b,sx3086075b.2,"[2, 0]",1,B,wye,0.12,4.5650100851059,1.1440993727393776,0.97,1,0.88,1.05,Variable
260464a0a,sx2730187a.1,"[1, 0]",1,A,wye,0.12,1.74190418720245,0.43656234067316113,0.97,1,0.88,1.05,Variable
260464a0b,sx2730187a.2,"[2, 0]",1,A,wye,0.12,11.5580958127975,2.8967318632279606,0.97,1,0.88,1.05,Variable
260467a0a,sx3104856a.1,"[1, 0]",1,A,wye,0.12,2.68280781507492,0.672375018057887,0.97,1,0.88,1.05,Variable
260467a0b,sx3104856a.2,"[2, 0]",1,A,wye,0.12,2.63719218492508,0.6609426635025667,0.97,1,0.88,1.05,Variable
260473a0a,sx2861222a.1,"[1, 0]",1,A,wye,0.12,13.1408666014671,3.293411614805134,0.97,1,0.88,1.05,Variable
260473a0b,sx2861222a.2,"[2, 0]",1,A,wye,0.12,0.159133398532868,0.03988258909599235,0.97,1,0.88,1.05,Variable
260474a0a,sx2917330a.1,"[1, 0]",1,A,wye,0.12,8.10004136025906,2.030061723121127,0.97,1,0.88,1.05,Variable
260474a0b,sx2917330a.2,"[2, 0]",1,A,wye,0.12,0.769958639740944,0.19296982489414213,0.97,1,0.88,1.05,Variable
260475a0a,sx2879794a.1,"[1, 0]",1,A,wye,0.12,5.93184571266174,1.48666067161287,0.97,1,0.88,1.05,Variable
260475a0b,sx2879794a.2,"[2, 0]",1,A,wye,0.12,7.36815428733826,1.8466335322882643,0.97,1,0.88,1.05,Variable
260476a0a,sx2936271a.1,"[1, 0]",1,A,wye,0.12,3.24633306264877,0.8136077580195311,0.97,1,0.88,1.05,Variable
260476a0b,sx2936271a.2,"[2, 0]",1,A,wye,0.12,2.07366693735123,0.5197099235409227,0.97,1,0.88,1.05,Variable
260479a0a,sx2955074a.1,"[1, 0]",1,A,wye,0.12,10.2035141587257,2.5572416996017693,0.97,1,0.88,1.05,Variable
260479a0b,sx2955074a.2,"[2, 0]",1,A,wye,0.12,3.09648584127426,0.7760525042993548,0.97,1,0.88,1.05,Variable
260480c0a,sx3030199c.1,"[1, 0]",1,C,wye,0.12,5.44079144775867,1.3635908719886343,0.97,1,0.88,1.05,Variable
260480c0b,sx3030199c.2,"[2, 0]",1,C,wye,0.12,4.72920855224133,1.1852513876861428,0.97,1,0.88,1.05,Variable
260481c0a,sx2730163c.1,"[1, 0]",1,C,wye,0.12,9.69150393247604,2.42891984099304,0.97,1,0.88,1.05,Variable
260481c0b,sx2730163c.2,"[2, 0]",1,C,wye,0.12,0.478496067523956,0.11992241868173596,0.97,1,0.88,1.05,Variable
260484a0a,sx2992624a.1,"[1, 0]",1,A,wye,0.12,1.18332342863083,0.29656880646583184,0.97,1,0.88,1.05,Variable
260484a0b,sx2992624a.2,"[2, 0]",1,A,wye,0.12,4.13667657136917,1.0367488750946219,0.97,1,0.88,1.05,Variable
260487a0a,sx2692654a.1,"[1, 0]",1,A,wye,0.12,4.15685058116913,1.0418049585484304,0.97,1,0.88,1.05,Variable
260487a0b,sx2692654a.2,"[2, 0]",1,A,wye,0.12,1.16314941883087,0.29151272301202347,0.97,1,0.88,1.05,Variable
260488a0a,sx2842379a.1,"[1, 0]",1,A,wye,0.12,2.52633565068245,0.6331593971074144,0.97,1,0.88,1.05,Variable
260488a0b,sx2842379a.2,"[2, 0]",1,A,wye,0.12,10.7736643493176,2.7001348067937325,0.97,1,0.88,1.05,Variable
260491c0a,sx2805031c.1,"[1, 0]",1,C,wye,0.12,2.22069662094116,0.5565590357297747,0.97,1,0.88,1.05,Variable
260491c0b,sx2805031c.2,"[2, 0]",1,C,wye,0.12,13.0393033790588,3.2679574719041486,0.97,1,0.88,1.05,Variable
260494b0a,sx3068944b.1,"[1, 0]",1,B,wye,0.12,6.16129498064518,1.5441660787601301,0.97,1,0.88,1.05,Variable
260494b0b,sx3068944b.2,"[2, 0]",1,B,wye,0.12,8.42870501935482,2.112432600556979,0.97,1,0.88,1.05,Variable
260495b0a,sx2767407b.1,"[1, 0]",1,B,wye,0.12,0.385108519792557,0.09651729299981018,0.97,1,0.88,1.05,Variable
260495b0b,sx2767407b.2,"[2, 0]",1,B,wye,0.12,3.50489148020744,0.8784086057351824,0.97,1,0.88,1.05,Variable
260496b0a,sx2879767b.1,"[1, 0]",1,B,wye,0.12,2.86043712198734,0.7168931187476724,0.97,1,0.88,1.05,Variable
260496b0b,sx2879767b.2,"[2, 0]",1,B,wye,0.12,1.02956287801266,0.25803277998732105,0.97,1,0.88,1.05,Variable
260500b0a,sx2711224b.1,"[1, 0]",1,B,wye,0.12,1.02893800973892,0.25787617323581286,0.97,1,0.88,1.05,Variable
260500b0b,sx2711224b.2,"[2, 0]",1,B,wye,0.12,2.86106199026108,0.7170497254991806,0.97,1,0.88,1.05,Variable
260501b0a,sx3142098b.1,"[1, 0]",1,B,wye,0.12,0.486125466227531,0.12183452623646358,0.97,1,0.88,1.05,Variable
260501b0b,sx3142098b.2,"[2, 0]",1,B,wye,0.12,9.24387453377247,2.3167333387227873,0.97,1,0.88,1.05,Variable
260502b0a,sx2748839b.1,"[1, 0]",1,B,wye,0.12,1.99224375128746,0.4993033495432138,0.97,1,0.88,1.05,Variable
260502b0b,sx2748839b.2,"[2, 0]",1,B,wye,0.12,1.89775624871254,0.4756225491917796,0.97,1,0.88,1.05,Variable
260503b0a,sx2917310b.1,"[1, 0]",1,B,wye,0.12,5.0076086473465,1.255025028541751,0.97,1,0.88,1.05,Variable
260503b0b,sx2917310b.2,"[2, 0]",1,B,wye,0.12,0.832391352653503,0.20861693768250725,0.97,1,0.88,1.05,Variable
260505c0a,sx2861218c.1,"[1, 0]",1,C,wye,0.12,0.644601302146912,0.1615523146070245,0.97,1,0.88,1.05,Variable
260505c0b,sx2861218c.2,"[2, 0]",1,C,wye,0.12,9.52539869785309,2.387289945067753,0.97,1,0.88,1.05,Variable
260508a0a,sx2955081a.1,"[1, 0]",1,A,wye,0.12,2.16784402608871,0.5433129268513681,0.97,1,0.88,1.05,Variable
260508a0b,sx2955081a.2,"[2, 0]",1,A,wye,0.12,3.15215597391129,0.7900047547090855,0.97,1,0.88,1.05,Variable
260511c0a,sx3160878c.1,"[1, 0]",1,C,wye,0.12,2.60537000894547,0.6529672744237429,0.97,1,0.88,1.05,Variable
260511c0b,sx3160878c.2,"[2, 0]",1,C,wye,0.12,3.49462999105453,0.8758368341324164,0.97,1,0.88,1.05,Variable
260513c0a,sx2917336c.1,"[1, 0]",1,C,wye,0.12,2.43954864144325,0.611408522305088,0.97,1,0.88,1.05,Variable
260513c0b,sx2917336c.2,"[2, 0]",1,C,wye,0.12,3.66045135855675,0.9173955862510713,0.97,1,0.88,1.05,Variable
260514c0a,sx2674047c.1,"[1, 0]",1,C,wye,0.12,5.02606914043426,1.2596516642267577,0.97,1,0.88,1.05,Variable
260514c0b,sx2674047c.2,"[2, 0]",1,C,wye,0.12,1.07393085956573,0.26915244432939933,0.97,1,0.88,1.05,Variable
260515a0a,sx3160865a.1,"[1, 0]",1,A,wye,0.12,1.88027780115604,0.4712420373170976,0.97,1,0.88,1.05,Variable
260515a0b,sx3160865a.2,"[2, 0]",1,A,wye,0.12,6.98972219884396,1.7517895106981702,0.97,1,0.88,1.05,Variable
260517c0a,sx2767408c.1,"[1, 0]",1,C,wye,0.12,0.0310380816459656,0.007778876515090775,0.97,1,0.88,1.05,Variable
260517c0b,sx2767408c.2,"[2, 0]",1,C,wye,0.12,6.06896191835403,1.5210252320410675,0.97,1,0.88,1.05,Variable
260518c0a,sx3104853c.1,"[1, 0]",1,C,wye,0.12,9.57633290827274,2.400055261486708,0.97,1,0.88,1.05,Variable
260518c0b,sx3104853c.2,"[2, 0]",1,C,wye,0.12,0.593667091727257,0.14878699818806831,0.97,1,0.88,1.05,Variable
260520b0a,sx3254915b.1,"[1, 0]",1,B,wye,0.12,1.21278791427612,0.30395330264796516,0.97,1,0.88,1.05,Variable
260520b0b,sx3254915b.2,"[2, 0]",1,B,wye,0.12,0.737212085723877,0.18476276484129814,0.97,1,0.88,1.05,Variable
260521b0a,sx3048963b.1,"[1, 0]",1,B,wye,0.12,4.66443326473236,1.1690171703621068,0.97,1,0.88,1.05,Variable
260521b0b,sx3048963b.2,"[2, 0]",1,B,wye,0.12,1.17556673526764,0.2946247958621506,0.97,1,0.88,1.05,Variable
260527b0a,sx2711226b.1,"[1, 0]",1,B,wye,0.12,5.37856595158577,1.3479956926105892,0.97,1,0.88,1.05,Variable
260527b0b,sx2711226b.2,"[2, 0]",1,B,wye,0.12,4.35143404841423,1.0905721723486617,0.97,1,0.88,1.05,Variable
260528c0a,sx3217052c.1,"[1, 0]",1,C,wye,0.12,6.35585537731648,1.59292751052954,0.97,1,0.88,1.05,Variable
260528c0b,sx3217052c.2,"[2, 0]",1,C,wye,0.12,3.81414462268352,0.9559147491452373,0.97,1,0.88,1.05,Variable
260529c0a,sx3217053c.1,"[1, 0]",1,C,wye,0.12,3.42973953008652,0.8595737516186465,0.97,1,0.88,1.05,Variable
260529c0b,sx3217053c.2,"[2, 0]",1,C,wye,0.12,0.640260469913483,0.16046439949997213,0.97,1,0.88,1.05,Variable
260532c0a,sx3086074c.1,"[1, 0]",1,C,wye,0.12,3.50269619822502,0.8778584162082705,0.97,1,0.88,1.05,Variable
260532c0b,sx3086074c.2,"[2, 0]",1,C,wye,0.12,2.59730380177498,0.6509456923478888,0.97,1,0.88,1.05,Variable
260535c0a,sx3067507c.1,"[1, 0]",1,C,wye,0.12,2.48775819063187,0.6234909742511869,0.97,1,0.88,1.05,Variable
260535c0b,sx3067507c.2,"[2, 0]",1,C,wye,0.12,12.7722418093681,3.201025533382739,0.97,1,0.88,1.05,Variable
260542a0a,sx2955078a.1,"[1, 0]",1,A,wye,0.12,2.0749521535635,0.5200320290861196,0.97,1,0.88,1.05,Variable
260542a0b,sx2955078a.2,"[2, 0]",1,A,wye,0.12,6.7950478464365,1.702999518929148,0.97,1,0.88,1.05,Variable
260543c0a,sx2955077c.1,"[1, 0]",1,C,wye,0.12,9.62785753726959,2.4129685507493663,0.97,1,0.88,1.05,Variable
260543c0b,sx2955077c.2,"[2, 0]",1,C,wye,0.12,0.542142462730407,0.13587370892540995,0.97,1,0.88,1.05,Variable
260551c0a,sx3160872c.1,"[1, 0]",1,C,wye,0.12,10.9791953384876,2.7516457282164715,0.97,1,0.88,1.05,Variable
260551c0b,sx3160872c.2,"[2, 0]",1,C,wye,0.12,4.28080466151238,1.0728707794174566,0.97,1,0.88,1.05,Variable
260552a0a,sx3198348a.1,"[1, 0]",1,A,wye,0.12,10.7399688124657,2.6916899092233733,0.97,1,0.88,1.05,Variable
260552a0b,sx3198348a.2,"[2, 0]",1,A,wye,0.12,7.00003118753433,1.7543731868071697,0.97,1,0.88,1.05,Variable
260553c0a,sx2711225c.1,"[1, 0]",1,C,wye,0.12,3.18574243187904,0.7984223145341585,0.97,1,0.88,1.05,Variable
260553c0b,sx2711225c.2,"[2, 0]",1,C,wye,0.12,2.91425756812096,0.7303817940220009,0.97,1,0.88,1.05,Variable
260554c0a,sx3030200c.1,"[1, 0]",1,C,wye,0.12,2.96024167537689,0.7419064976451406,0.97,1,0.88,1.05,Variable
260554c0b,sx3030200c.2,"[2, 0]",1,C,wye,0.12,3.13975832462311,0.7868976109110187,0.97,1,0.88,1.05,Variable
260555a0a,sx3048962a.1,"[1, 0]",1,A,wye,0.12,1.90191990733147,0.4766660604054264,0.97,1,0.88,1.05,Variable
260555a0b,sx3048962a.2,"[2, 0]",1,A,wye,0.12,11.3980800926685,2.8566281434957004,0.97,1,0.88,1.05,Variable
260558c0a,sx3160861c.1,"[1, 0]",1,C,wye,0.12,1.90033051133156,0.47626772021939606,0.97,1,0.88,1.05,Variable
260558c0b,sx3160861c.2,"[2, 0]",1,C,wye,0.12,2.16966948866844,0.5437704308992216,0.97,1,0.88,1.05,Variable
260561c0a,sx3104850c.1,"[1, 0]",1,C,wye,0.12,8.04962442934513,2.017426049166699,0.97,1,0.88,1.05,Variable
260561c0b,sx3104850c.2,"[2, 0]",1,C,wye,0.12,2.12037557065487,0.5314162105080781,0.97,1,0.88,1.05,Variable
260562a0a,sx3251799a.1,"[1, 0]",1,A,wye,0.12,4.87104940414429,1.2208000560714463,0.97,1,0.88,1.05,Variable
260562a0b,sx3251799a.2,"[2, 0]",1,A,wye,0.12,8.42895059585571,2.112494147829688,0.97,1,0.88,1.05,Variable
260567c0a,sx2936211c.1,"[1, 0]",1,C,wye,0.12,4.17217430472374,1.0456454456842772,0.97,1,0.88,1.05,Variable
260567c0b,sx2936211c.2,"[2, 0]",1,C,wye,0.12,1.92782569527626,0.4831586628718821,0.97,1,0.88,1.05,Variable
260568c0a,sx2842329c.1,"[1, 0]",1,C,wye,0.12,3.30933228731155,0.8293968520359755,0.97,1,0.88,1.05,Variable
260568c0b,sx2842329c.2,"[2, 0]",1,C,wye,0.12,2.79066771268845,0.699407256520184,0.97,1,0.88,1.05,Variable
260569c0a,sx3104796c.1,"[1, 0]",1,C,wye,0.12,7.31469514667988,1.8332354087016391,0.97,1,0.88,1.05,Variable
260569c0b,sx3104796c.2,"[2, 0]",1,C,wye,0.12,2.85530485332012,0.7156068509731379,0.97,1,0.88,1.05,Variable
260572c0a,sx3236004c.1,"[1, 0]",1,C,wye,0.12,2.25342886447906,0.5647625092384635,0.97,1,0.88,1.05,Variable
260572c0b,sx3236004c.2,"[2, 0]",1,C,wye,0.12,3.84657113552093,0.9640415993176933,0.97,1,0.88,1.05,Variable
260573c0a,sx3160896c.1,"[1, 0]",1,C,wye,0.12,3.4484604537487,0.8642656573581066,0.97,1,0.88,1.05,Variable
260573c0b,sx3160896c.2,"[2, 0]",1,C,wye,0.12,2.6515395462513,0.6645384511980528,0.97,1,0.88,1.05,Variable
260574c0a,sx3123452c.1,"[1, 0]",1,C,wye,0.12,4.83920038104057,1.2128179384690745,0.97,1,0.88,1.05,Variable
260574c0b,sx3123452c.2,"[2, 0]",1,C,wye,0.12,5.33079961895943,1.3360243212057026,0.97,1,0.88,1.05,Variable
260575b0a,sx3254869b.1,"[1, 0]",1,B,wye,0.12,2.55273636341095,0.6397760394169458,0.97,1,0.88,1.05,Variable
260575b0b,sx3254869b.2,"[2, 0]",1,B,wye,0.12,3.28726363658905,0.8238659268073117,0.97,1,0.88,1.05,Variable
260576c0a,sx3030126c.1,"[1, 0]",1,C,wye,0.12,9.27847522258759,2.3254050887587594,0.97,1,0.88,1.05,Variable
260576c0b,sx3030126c.2,"[2, 0]",1,C,wye,0.12,0.891524777412414,0.22343717091601867,0.97,1,0.88,1.05,Variable
260577c0a,sx2767341c.1,"[1, 0]",1,C,wye,0.12,1.47948966145515,0.37079506114737615,0.97,1,0.88,1.05,Variable
260577c0b,sx2767341c.2,"[2, 0]",1,C,wye,0.12,13.7805103385448,3.4537214464865444,0.97,1,0.88,1.05,Variable
260581c0a,sx3254870c.1,"[1, 0]",1,C,wye,0.12,6.60783014416695,1.656078339843225,0.97,1,0.88,1.05,Variable
260581c0b,sx3254870c.2,"[2, 0]",1,C,wye,0.12,3.56216985583305,0.8927639198315522,0.97,1,0.88,1.05,Variable
260586b0a,sx3048887b.1,"[1, 0]",1,B,wye,0.12,12.532754740119,3.141004416101739,0.97,1,0.88,1.05,Variable
260586b0b,sx3048887b.2,"[2, 0]",1,B,wye,0.12,2.05724525988102,0.5155942632153749,0.97,1,0.88,1.05,Variable
260589b0a,sx2955005b.1,"[1, 0]",1,B,wye,0.12,0.384714488983154,0.09641853957025068,0.97,1,0.88,1.05,Variable
260589b0b,sx2955005b.2,"[2, 0]",1,B,wye,0.12,5.45528551101685,1.3672234266540078,0.97,1,0.88,1.05,Variable
260590b0a,sx3216988b.1,"[1, 0]",1,B,wye,0.12,6.1179302996397,1.5332978652376046,0.97,1,0.88,1.05,Variable
260590b0b,sx3216988b.2,"[2, 0]",1,B,wye,0.12,3.6120697003603,0.9052699997216462,0.97,1,0.88,1.05,Variable
260591b0a,sx3179607b.1,"[1, 0]",1,B,wye,0.12,3.18160814166069,0.7973861637355065,0.97,1,0.88,1.05,Variable
260591b0b,sx3179607b.2,"[2, 0]",1,B,wye,0.12,6.54839185833931,1.6411817012237444,0.97,1,0.88,1.05,Variable
260594a0a,sx2898457a.1,"[1, 0]",1,A,wye,0.12,0.91989309489727,0.23054694146088317,0.97,1,0.88,1.05,Variable
260594a0b,sx2898457a.2,"[2, 0]",1,A,wye,0.12,2.63010690510273,0.6591669249939309,0.97,1,0.88,1.05,Variable
260595a0a,sx2767340a.1,"[1, 0]",1,A,wye,0.12,21.8076286315918,5.465506926204013,0.97,1,0.88,1.05,Fixed
260595a0b,sx2767340a.2,"[2, 0]",1,A,wye,0.12,4.7923713684082,1.2010814815982558,0.97,1,0.88,1.05,Fixed
260595b0a,sx2767340b.1,"[1, 0]",1,B,wye,0.12,21.9974312126636,5.513075936983871,0.97,1,0.88,1.05,Fixed
260595b0b,sx2767340b.2,"[2, 0]",1,B,wye,0.12,7.18256878733635,1.800121421650335,0.97,1,0.88,1.05,Fixed
260595c0a,sx2767340c.1,"[1, 0]",1,C,wye,0.12,1.24677970409393,0.312472448210366,0.97,1,0.88,1.05,Fixed
260595c0b,sx2767340c.2,"[2, 0]",1,C,wye,0.12,29.2732202959061,7.336560567057507,0.97,1,0.88,1.05,Fixed
260598a0a,sx3067478a.1,"[1, 0]",1,A,wye,0.12,1.332736068964,0.33401514391035214,0.97,1,0.88,1.05,Variable
260598a0b,sx3067478a.2,"[2, 0]",1,A,wye,0.12,11.967263931036,2.999279059990782,0.97,1,0.88,1.05,Variable
260601c0a,sx2730149c.1,"[1, 0]",1,C,wye,0.12,3.65142891407013,0.9151343485133066,0.97,1,0.88,1.05,Variable
260601c0b,sx2730149c.2,"[2, 0]",1,C,wye,0.12,2.44857108592987,0.6136697600428528,0.97,1,0.88,1.05,Variable
260602b0a,sx2989566b.1,"[1, 0]",1,B,wye,0.12,4.44756553173065,1.114664993111898,0.97,1,0.88,1.05,Variable
260602b0b,sx2989566b.2,"[2, 0]",1,B,wye,0.12,1.39243446826935,0.34897697311235953,0.97,1,0.88,1.05,Variable
260605a0a,sx2973791a.1,"[1, 0]",1,A,wye,0.12,4.1816650223732,1.0480240437393002,0.97,1,0.88,1.05,Variable
260605a0b,sx2973791a.2,"[2, 0]",1,A,wye,0.12,13.5583349776268,3.398039052291235,0.97,1,0.88,1.05,Variable
260607b0a,sx3029055b.1,"[1, 0]",1,B,wye,0.12,1.62748541533947,0.4078862933747884,0.97,1,0.88,1.05,Variable
260607b0b,sx3029055b.2,"[2, 0]",1,B,wye,0.12,12.9625145846605,3.248712385942313,0.97,1,0.88,1.05,Variable
260620c0a,sx3067506c.1,"[1, 0]",1,C,wye,0.12,0.108775820732117,0.02726179043390635,0.97,1,0.88,1.05,Variable
260620c0b,sx3067506c.2,"[2, 0]",1,C,wye,0.12,3.96122417926788,0.9927763606847108,0.97,1,0.88,1.05,Variable
260621c0a,sx2898515c.1,"[1, 0]",1,C,wye,0.12,3.46492718875408,0.868392610166423,0.97,1,0.88,1.05,Variable
260621c0b,sx2898515c.2,"[2, 0]",1,C,wye,0.12,6.70507281124592,1.680449649508354,0.97,1,0.88,1.05,Variable
260622c0a,sx3198347c.1,"[1, 0]",1,C,wye,0.12,0.962270700931549,0.2411677706766176,0.97,1,0.88,1.05,Variable
