date,slot,timestamp_AEST,MESS_id,station_or_location,connected,DA_P_kW,DA_Q_kvar,Actual_P_kW,Actual_Q_kvar,SOC_kWh,DA_SOC_kWh,route_or_leg,DA_station_or_location,DA_mode
2025-05-01,23,2025-05-01T05:45:00+10:00,MESS04,STA06,true,0,171.6363706369268,0,138.50412119595526,902.5627527283945,902.5627527283945,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-01,24,2025-05-01T06:00:00+10:00,MESS01,TRANSIT_UNAVAILABLE,false,0,0,0,0,1020.4228933186403,1020.3995180788668,"{""connection_ready_slot"":25,""departure_slot"":23,""destination_service_id"":""STA02"",""origin_service_id"":""STA01"",""route_link_ids"":[""RL_43_14_01""]}",,CONNECTION_DELAY
2025-05-01,24,2025-05-01T06:00:00+10:00,MESS02,STA12,true,300,-254.81593812885902,300,-254.81593812885902,866.5661634393381,945.5135318603907,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-01,24,2025-05-01T06:00:00+10:00,MESS03,STA08,true,0,258.8082153154352,0,246.4497104084537,1041.319623655439,1041.319623655439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-01,24,2025-05-01T06:00:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,902.5627527283945,902.5627527283945,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-01,25,2025-05-01T06:15:00+10:00,MESS01,STA02,true,0,392.3141121612922,0,384.9541235898912,1020.4228933186403,1020.3995180788668,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-01,25,2025-05-01T06:15:00+10:00,MESS02,STA12,true,157.80156961050847,168.58099424419754,157.80156961050847,101.851140926348,825.0394345944675,866.5661634393381,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-01,25,2025-05-01T06:15:00+10:00,MESS03,STA08,true,-162.86474250341502,-357.17694989070174,-162.86474250341456,-357.1769498907019,1080,1041.319623655439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-01,25,2025-05-01T06:15:00+10:00,MESS04,STA06,true,-78.03612880645147,-392.3141121612922,-78.03612880645147,-392.31411216129214,921.0963333199267,902.5627527283945,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-01,26,2025-05-01T06:30:00+10:00,MESS01,STA02,true,0,392.3141121612922,0,392.3141121612922,1020.4228933186403,1020.3995180788668,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-01,26,2025-05-01T06:30:00+10:00,MESS02,STA12,true,300,-254.81593812885902,300,-254.81593812885902,746.0920661734149,825.0394345944675,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-01,26,2025-05-01T06:30:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-01,26,2025-05-01T06:30:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,921.0963333199267,921.0963333199267,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-01,27,2025-05-01T06:45:00+10:00,MESS01,STA02,true,0,392.3141121612922,0,339.2031404264755,1020.4228933186403,1020.3995180788668,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-01,27,2025-05-01T06:45:00+10:00,MESS02,STA12,true,300,-128.76676216089578,300,-150.17487785427676,667.1446977523623,746.0920661734149,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-01,27,2025-05-01T06:45:00+10:00,MESS03,STA08,true,0,156.76604800071425,0,91.63306523744932,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-01,27,2025-05-01T06:45:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,921.0963333199267,921.0963333199267,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-01,28,2025-05-01T07:00:00+10:00,MESS01,STA02,true,0,385.6195445018094,0,346.59821690864686,1020.4228933186403,1020.3995180788668,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-01,28,2025-05-01T07:00:00+10:00,MESS02,STA12,true,167.9768509063207,18.926699780561705,167.9768509063207,-19.508359643352378,622.9402633033305,667.1446977523623,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-01,28,2025-05-01T07:00:00+10:00,MESS03,STA08,true,0,146.33273679537854,0,105.63418841775116,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-01,28,2025-05-01T07:00:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,921.0963333199267,921.0963333199267,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-01,29,2025-05-01T07:15:00+10:00,MESS01,STA02,true,0,392.3141121612922,0,372.73265174950996,1020.4228933186403,1020.3995180788668,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-01,29,2025-05-01T07:15:00+10:00,MESS02,STA12,true,300,-254.81593812885902,300,-254.81593812885902,543.9928948822779,622.9402633033305,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-01,29,2025-05-01T07:15:00+10:00,MESS03,STA08,true,0,214.713939500906,0,156.46174901939736,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-01,29,2025-05-01T07:15:00+10:00,MESS04,STA06,true,-60.29703278779138,-392.3141121612922,-60.29703278779138,-392.3141121612922,935.4168786070271,921.0963333199267,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-01,30,2025-05-01T07:30:00+10:00,MESS01,STA02,true,0,392.3141121612922,0,353.3496913675617,1020.4228933186403,1020.3995180788668,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-01,30,2025-05-01T07:30:00+10:00,MESS02,STA12,true,0,66.45305441555581,0,29.875102484619063,543.9928948822779,543.9928948822779,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-01,30,2025-05-01T07:30:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-01,30,2025-05-01T07:30:00+10:00,MESS04,STA06,true,208.58197468855317,86.32968865950727,208.58197468855317,74.63756767339306,880.5268852679342,935.4168786070271,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-01,31,2025-05-01T07:45:00+10:00,MESS01,STA02,true,0,392.3141121612922,0,348.9237882662828,1020.4228933186403,1020.3995180788668,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-01,31,2025-05-01T07:45:00+10:00,MESS02,STA12,true,0,75.38825959516254,0,20.347134624784044,543.9928948822779,543.9928948822779,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-01,31,2025-05-01T07:45:00+10:00,MESS03,STA08,true,270.75,118.78331505706598,270.75,60.806813926632344,1008.75,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-01,31,2025-05-01T07:45:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,880.5268852679342,880.5268852679342,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-01,32,2025-05-01T08:00:00+10:00,MESS01,STA02,true,78.03612880645127,392.3141121612922,78.03612880645127,355.0462207520422,999.8870699485215,1020.3995180788668,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-01,32,2025-05-01T08:00:00+10:00,MESS02,STA12,true,83.48922318786283,76.71116747651786,83.48922318786283,36.89668908999735,522.0220466749456,543.9928948822779,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-01,32,2025-05-01T08:00:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,1008.75,1008.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-01,32,2025-05-01T08:00:00+10:00,MESS04,STA06,true,0,85.36720435290647,0,73.22791923079407,880.5268852679342,880.5268852679342,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-01,33,2025-05-01T08:15:00+10:00,MESS01,STA02,true,0,392.3141121612922,0,383.6795559198189,999.8870699485215,999.863694708748,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-01,33,2025-05-01T08:15:00+10:00,MESS02,STA12,true,300,146.22259260916508,300,67.25482233030266,443.074678253893,522.0220466749456,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-01,33,2025-05-01T08:15:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,1008.75,1008.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-01,33,2025-05-01T08:15:00+10:00,MESS04,STA06,true,-10.3166257294068,-392.3141121612922,-10.3166257294068,-392.3141121612922,882.9770838786683,880.5268852679342,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-01,34,2025-05-01T08:30:00+10:00,MESS01,STA02,true,0,392.3141121612922,0,385.9242312427409,999.8870699485215,999.863694708748,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-01,34,2025-05-01T08:30:00+10:00,MESS02,STA12,true,0,-139.5250382806756,0,-152.28542124687402,443.074678253893,443.074678253893,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-01,34,2025-05-01T08:30:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,1008.75,1008.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-01,34,2025-05-01T08:30:00+10:00,MESS04,STA06,true,0,236.30033154343084,0,183.51883301685314,882.9770838786683,882.9770838786683,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-01,35,2025-05-01T08:45:00+10:00,MESS01,STA02,true,210.6111330892491,337.39974735568615,210.6111330892491,325.6167256065357,944.4630875566138,999.863694708748,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-01,35,2025-05-01T08:45:00+10:00,MESS02,STA12,true,-223.3134172809326,130.48307811419625,-223.3134172809326,78.4856997920427,496.11161485811454,443.074678253893,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-01,35,2025-05-01T08:45:00+10:00,MESS03,STA08,true,0,191.73995903278762,0,133.20023725856493,1008.75,1008.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-01,35,2025-05-01T08:45:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,882.9770838786683,882.9770838786683,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-01,36,2025-05-01T09:00:00+10:00,MESS01,STA02,true,0,392.3141121612922,0,381.40035680683644,944.4630875566138,944.4397123168404,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-01,36,2025-05-01T09:00:00+10:00,MESS02,STA12,true,191.33255369899925,143.71502538594905,191.33255369899925,45.02174276039877,445.7609428320621,496.1116148581145,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-01,36,2025-05-01T09:00:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,1008.75,1008.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-01,36,2025-05-01T09:00:00+10:00,MESS04,STA06,true,-300,-254.815938128859,-300,-254.815938128859,954.2270838786683,882.9770838786683,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-01,37,2025-05-01T09:15:00+10:00,MESS01,STA02,true,0,392.3141121612922,0,377.0867185813812,944.4630875566138,944.4397123168404,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-01,37,2025-05-01T09:15:00+10:00,MESS02,STA12,true,-126.02405429142534,-372.4368625952665,-126.02405429142534,-372.43686259526646,475.6916557262756,445.760942832062,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-01,37,2025-05-01T09:15:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,1008.75,1008.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-01,37,2025-05-01T09:15:00+10:00,MESS04,STA06,true,0,293.39857766008674,0,169.05689563120313,954.2270838786683,954.2270838786683,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-01,38,2025-05-01T09:30:00+10:00,MESS01,STA02,true,-78.0361288064513,392.3141121612922,-78.0361288064513,383.2245132125071,962.996668148146,944.4397123168404,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-01,38,2025-05-01T09:30:00+10:00,MESS02,STA12,true,0,-392.3141121612922,0,-392.3141121612922,475.6916557262756,475.69165572627554,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
